"tensor(13.7885, device='cuda:1')"
"tensor(80.5127, device='cuda:1')"
"tensor(70.2672, device='cuda:1')"
"tensor(77.7839, device='cuda:1')"
"tensor(55.2313, device='cuda:1')"
"tensor(40.3319, device='cuda:1')"
"tensor(49.8706, device='cuda:1')"
"tensor(185.3776, device='cuda:1')"
"tensor(59.6589, device='cuda:1')"
"tensor(32.2945, device='cuda:1')"
"tensor(74.1243, device='cuda:1')"
"tensor(34.9794, device='cuda:1')"
"tensor(29.4440, device='cuda:1')"
"tensor(28.3919, device='cuda:1')"
"tensor(87.6130, device='cuda:1')"
"tensor(41.6266, device='cuda:1')"
"tensor(49.6532, device='cuda:1')"
"tensor(83.8907, device='cuda:1')"
"tensor(134.4012, device='cuda:1')"
"tensor(97.0809, device='cuda:1')"
"tensor(26.4183, device='cuda:1')"
"tensor(44.3111, device='cuda:1')"
"tensor(72.5505, device='cuda:1')"
"tensor(224.9471, device='cuda:1')"
"tensor(29.3419, device='cuda:1')"
"tensor(95.1821, device='cuda:1')"
"tensor(50.6971, device='cuda:1')"
"tensor(53.7711, device='cuda:1')"
"tensor(47.1482, device='cuda:1')"
"tensor(131.3572, device='cuda:1')"
"tensor(59.4601, device='cuda:1')"
"tensor(52.1807, device='cuda:1')"
"tensor(64.4975, device='cuda:1')"
"tensor(23.8943, device='cuda:1')"
"tensor(61.6555, device='cuda:1')"
"tensor(39.0652, device='cuda:1')"
"tensor(54.0131, device='cuda:1')"
"tensor(45.0235, device='cuda:1')"
"tensor(36.2781, device='cuda:1')"
"tensor(48.7331, device='cuda:1')"
"tensor(27.0676, device='cuda:1')"
"tensor(48.9954, device='cuda:1')"
"tensor(49.2002, device='cuda:1')"
"tensor(58.0393, device='cuda:1')"
"tensor(44.3678, device='cuda:1')"
"tensor(27.5261, device='cuda:1')"
"tensor(56.9921, device='cuda:1')"
"tensor(27.0727, device='cuda:1')"
"tensor(69.5686, device='cuda:1')"
"tensor(33.6311, device='cuda:1')"
"tensor(27.3301, device='cuda:1')"
"tensor(20.8354, device='cuda:1')"
"tensor(40.8066, device='cuda:1')"
"tensor(53.7831, device='cuda:1')"
"tensor(37.6627, device='cuda:1')"
"tensor(27.4042, device='cuda:1')"
"tensor(56.2650, device='cuda:1')"
"tensor(44.2054, device='cuda:1')"
"tensor(54.2836, device='cuda:1')"
"tensor(90.6337, device='cuda:1')"
"tensor(39.0606, device='cuda:1')"
"tensor(42.2017, device='cuda:1')"
"tensor(98.2482, device='cuda:1')"
"tensor(29.0584, device='cuda:1')"
"tensor(75.8179, device='cuda:1')"
"tensor(59.0346, device='cuda:1')"
"tensor(156.9719, device='cuda:1')"
"tensor(59.4665, device='cuda:1')"
"tensor(56.3514, device='cuda:1')"
"tensor(31.0699, device='cuda:1')"
"tensor(35.2447, device='cuda:1')"
"tensor(64.5245, device='cuda:1')"
"tensor(43.2885, device='cuda:1')"
"tensor(64.4101, device='cuda:1')"
"tensor(24.7877, device='cuda:1')"
"tensor(42.0140, device='cuda:1')"
"tensor(41.8970, device='cuda:1')"
"tensor(32.7332, device='cuda:1')"
"tensor(68.4989, device='cuda:1')"
"tensor(56.2456, device='cuda:1')"
"tensor(46.3575, device='cuda:1')"
"tensor(31.2408, device='cuda:1')"
"tensor(42.0010, device='cuda:1')"
"tensor(49.3489, device='cuda:1')"
"tensor(44.7451, device='cuda:1')"
"tensor(38.7903, device='cuda:1')"
"tensor(66.1891, device='cuda:1')"
"tensor(55.7918, device='cuda:1')"
"tensor(111.8850, device='cuda:1')"
"tensor(52.3984, device='cuda:1')"
"tensor(43.5829, device='cuda:1')"
"tensor(18.5868, device='cuda:1')"
"tensor(35.2114, device='cuda:1')"
"tensor(35.0926, device='cuda:1')"
"tensor(41.2876, device='cuda:1')"
"tensor(39.5651, device='cuda:1')"
"tensor(60.3649, device='cuda:1')"
"tensor(30.6055, device='cuda:1')"
"tensor(45.7648, device='cuda:1')"
"tensor(22.7257, device='cuda:1')"
"tensor(56.1866, device='cuda:1')"
"tensor(19.3783, device='cuda:1')"
"tensor(31.6972, device='cuda:1')"
"tensor(80.7181, device='cuda:1')"
"tensor(68.2705, device='cuda:1')"
"tensor(71.4448, device='cuda:1')"
"tensor(94.2564, device='cuda:1')"
"tensor(48.3433, device='cuda:1')"
"tensor(52.8179, device='cuda:1')"
"tensor(93.4783, device='cuda:1')"
"tensor(36.2203, device='cuda:1')"
"tensor(40.0443, device='cuda:1')"
"tensor(51.1340, device='cuda:1')"
"tensor(15.6341, device='cuda:1')"
"tensor(34.2094, device='cuda:1')"
"tensor(51.3490, device='cuda:1')"
"tensor(46.1231, device='cuda:1')"
"tensor(139.2586, device='cuda:1')"
"tensor(65.7374, device='cuda:1')"
"tensor(28.6668, device='cuda:1')"
"tensor(124.5939, device='cuda:1')"
"tensor(75.1163, device='cuda:1')"
"tensor(62.3146, device='cuda:1')"
"tensor(35.2537, device='cuda:1')"
"tensor(31.9605, device='cuda:1')"
"tensor(92.9772, device='cuda:1')"
"tensor(50.6709, device='cuda:1')"
"tensor(52.0809, device='cuda:1')"
"tensor(67.0212, device='cuda:1')"
"tensor(24.6293, device='cuda:1')"
"tensor(43.0758, device='cuda:1')"
"tensor(108.9306, device='cuda:1')"
"tensor(22.1026, device='cuda:1')"
"tensor(42.7237, device='cuda:1')"
"tensor(29.8298, device='cuda:1')"
"tensor(28.9175, device='cuda:1')"
"tensor(28.8427, device='cuda:1')"
"tensor(41.0418, device='cuda:1')"
"tensor(20.5711, device='cuda:1')"
"tensor(36.2422, device='cuda:1')"
"tensor(50.4496, device='cuda:1')"
"tensor(45.8984, device='cuda:1')"
"tensor(23.0417, device='cuda:1')"
"tensor(29.4428, device='cuda:1')"
"tensor(46.2531, device='cuda:1')"
"tensor(31.6108, device='cuda:1')"
"tensor(40.5945, device='cuda:1')"
"tensor(57.9034, device='cuda:1')"
"tensor(52.9366, device='cuda:1')"
"tensor(54.5207, device='cuda:1')"
"tensor(30.4281, device='cuda:1')"
"tensor(47.4082, device='cuda:1')"
"tensor(37.5821, device='cuda:1')"
"tensor(53.8675, device='cuda:1')"
"tensor(45.9379, device='cuda:1')"
"tensor(46.2028, device='cuda:1')"
"tensor(57.5621, device='cuda:1')"
"tensor(82.8092, device='cuda:1')"
"tensor(43.7990, device='cuda:1')"
"tensor(34.8066, device='cuda:1')"
"tensor(59.0975, device='cuda:1')"
"tensor(86.4098, device='cuda:1')"
"tensor(187.1256, device='cuda:1')"
"tensor(38.7173, device='cuda:1')"
"tensor(35.7039, device='cuda:1')"
"tensor(42.9242, device='cuda:1')"
"tensor(40.1571, device='cuda:1')"
"tensor(12.3485, device='cuda:1')"
"tensor(26.5115, device='cuda:1')"
"tensor(30.3876, device='cuda:1')"
"tensor(18.5252, device='cuda:1')"
"tensor(66.4738, device='cuda:1')"
"tensor(37.4882, device='cuda:1')"
"tensor(65.5149, device='cuda:1')"
"tensor(41.8615, device='cuda:1')"
"tensor(50.0558, device='cuda:1')"
"tensor(100.3228, device='cuda:1')"
"tensor(66.6473, device='cuda:1')"
"tensor(67.0877, device='cuda:1')"
"tensor(111.9198, device='cuda:1')"
"tensor(50.0570, device='cuda:1')"
"tensor(84.1335, device='cuda:1')"
"tensor(74.4226, device='cuda:1')"
"tensor(95.1054, device='cuda:1')"
"tensor(20.0042, device='cuda:1')"
"tensor(84.9205, device='cuda:1')"
"tensor(19.7464, device='cuda:1')"
"tensor(59.2962, device='cuda:1')"
"tensor(39.7550, device='cuda:1')"
"tensor(22.5805, device='cuda:1')"
"tensor(30.3674, device='cuda:1')"
"tensor(26.8312, device='cuda:1')"
"tensor(50.7190, device='cuda:1')"
"tensor(29.6763, device='cuda:1')"
"tensor(82.2628, device='cuda:1')"
"tensor(72.7359, device='cuda:1')"
"tensor(99.7620, device='cuda:1')"
"tensor(103.8992, device='cuda:1')"
"tensor(140.7898, device='cuda:1')"
"tensor(68.0779, device='cuda:1')"
"tensor(35.6071, device='cuda:1')"
"tensor(27.1315, device='cuda:1')"
"tensor(58.0440, device='cuda:1')"
"tensor(66.8560, device='cuda:1')"
"tensor(39.0511, device='cuda:1')"
"tensor(51.0208, device='cuda:1')"
"tensor(69.2632, device='cuda:1')"
"tensor(43.6849, device='cuda:1')"
"tensor(54.8765, device='cuda:1')"
"tensor(47.7090, device='cuda:1')"
"tensor(80.5180, device='cuda:1')"
"tensor(28.7054, device='cuda:1')"
"tensor(50.1163, device='cuda:1')"
"tensor(368.0117, device='cuda:1')"
"tensor(74.7044, device='cuda:1')"
"tensor(48.9480, device='cuda:1')"
"tensor(32.2105, device='cuda:1')"
"tensor(28.1177, device='cuda:1')"
"tensor(27.3344, device='cuda:1')"
"tensor(16.0924, device='cuda:1')"
"tensor(26.6006, device='cuda:1')"
"tensor(108.2075, device='cuda:1')"
"tensor(34.1122, device='cuda:1')"
"tensor(70.2508, device='cuda:1')"
"tensor(102.4382, device='cuda:1')"
"tensor(29.8241, device='cuda:1')"
"tensor(45.6759, device='cuda:1')"
"tensor(70.3618, device='cuda:1')"
"tensor(30.1269, device='cuda:1')"
"tensor(50.9722, device='cuda:1')"
"tensor(77.1914, device='cuda:1')"
"tensor(19.8632, device='cuda:1')"
"tensor(50.5316, device='cuda:1')"
"tensor(36.4063, device='cuda:1')"
"tensor(80.6855, device='cuda:1')"
"tensor(72.9695, device='cuda:1')"
"tensor(69.1083, device='cuda:1')"
"tensor(81.9032, device='cuda:1')"
"tensor(113.1093, device='cuda:1')"
"tensor(78.4693, device='cuda:1')"
"tensor(59.3456, device='cuda:1')"
"tensor(90.3077, device='cuda:1')"
"tensor(24.4791, device='cuda:1')"
"tensor(67.2912, device='cuda:1')"
"tensor(55.1593, device='cuda:1')"
"tensor(55.5399, device='cuda:1')"
"tensor(49.4617, device='cuda:1')"
"tensor(81.9444, device='cuda:1')"
"tensor(46.8549, device='cuda:1')"
"tensor(50.6254, device='cuda:1')"
"tensor(35.1819, device='cuda:1')"
"tensor(32.3582, device='cuda:1')"
"tensor(40.9835, device='cuda:1')"
"tensor(68.9018, device='cuda:1')"
"tensor(42.2895, device='cuda:1')"
"tensor(61.8839, device='cuda:1')"
"tensor(55.1904, device='cuda:1')"
"tensor(29.7584, device='cuda:1')"
"tensor(58.7253, device='cuda:1')"
"tensor(101.8413, device='cuda:1')"
"tensor(57.6614, device='cuda:1')"
"tensor(53.1456, device='cuda:1')"
"tensor(65.1935, device='cuda:1')"
"tensor(17.5808, device='cuda:1')"
"tensor(21.9977, device='cuda:1')"
"tensor(56.9299, device='cuda:1')"
"tensor(41.0159, device='cuda:1')"
"tensor(58.1172, device='cuda:1')"
"tensor(30.8932, device='cuda:1')"
"tensor(45.5757, device='cuda:1')"
"tensor(33.8010, device='cuda:1')"
"tensor(64.1511, device='cuda:1')"
"tensor(79.2322, device='cuda:1')"
"tensor(87.6641, device='cuda:1')"
"tensor(303.2536, device='cuda:1')"
"tensor(100.4618, device='cuda:1')"
"tensor(36.5637, device='cuda:1')"
"tensor(53.6621, device='cuda:1')"
"tensor(58.1697, device='cuda:1')"
"tensor(91.7650, device='cuda:1')"
"tensor(61.8307, device='cuda:1')"
"tensor(41.5107, device='cuda:1')"
"tensor(29.9416, device='cuda:1')"
"tensor(61.9887, device='cuda:1')"
"tensor(29.7811, device='cuda:1')"
"tensor(51.2905, device='cuda:1')"
"tensor(45.1184, device='cuda:1')"
"tensor(59.9078, device='cuda:1')"
"tensor(41.2431, device='cuda:1')"
"tensor(79.8825, device='cuda:1')"
"tensor(38.6165, device='cuda:1')"
"tensor(51.7972, device='cuda:1')"
"tensor(24.1703, device='cuda:1')"
"tensor(41.0663, device='cuda:1')"
"tensor(78.0507, device='cuda:1')"
"tensor(28.6359, device='cuda:1')"
"tensor(68.0662, device='cuda:1')"
"tensor(120.1324, device='cuda:1')"
"tensor(48.8941, device='cuda:1')"
"tensor(56.0629, device='cuda:1')"
"tensor(60.9647, device='cuda:1')"
"tensor(25.8465, device='cuda:1')"
"tensor(49.7568, device='cuda:1')"
"tensor(61.5797, device='cuda:1')"
"tensor(65.3486, device='cuda:1')"
"tensor(27.5150, device='cuda:1')"
"tensor(58.8593, device='cuda:1')"
"tensor(29.7847, device='cuda:1')"
"tensor(45.9252, device='cuda:1')"
"tensor(60.0529, device='cuda:1')"
"tensor(76.9175, device='cuda:1')"
"tensor(49.8369, device='cuda:1')"
"tensor(43.8583, device='cuda:1')"
"tensor(21.6398, device='cuda:1')"
"tensor(40.9952, device='cuda:1')"
"tensor(38.6295, device='cuda:1')"
"tensor(69.6398, device='cuda:1')"
"tensor(74.3625, device='cuda:1')"
"tensor(60.8798, device='cuda:1')"
"tensor(25.8976, device='cuda:1')"
"tensor(58.3790, device='cuda:1')"
"tensor(37.7578, device='cuda:1')"
"tensor(44.0160, device='cuda:1')"
"tensor(77.4860, device='cuda:1')"
"tensor(47.9752, device='cuda:1')"
"tensor(28.8800, device='cuda:1')"
"tensor(39.0325, device='cuda:1')"
"tensor(21.3402, device='cuda:1')"
"tensor(43.3934, device='cuda:1')"
"tensor(28.3658, device='cuda:1')"
"tensor(87.5487, device='cuda:1')"
"tensor(38.0765, device='cuda:1')"
"tensor(27.3087, device='cuda:1')"
"tensor(78.2443, device='cuda:1')"
"tensor(72.7421, device='cuda:1')"
"tensor(28.1690, device='cuda:1')"
"tensor(54.7138, device='cuda:1')"
"tensor(46.1174, device='cuda:1')"
"tensor(76.2140, device='cuda:1')"
"tensor(105.0191, device='cuda:1')"
"tensor(24.1678, device='cuda:1')"
"tensor(136.9823, device='cuda:1')"
"tensor(55.0064, device='cuda:1')"
"tensor(106.9879, device='cuda:1')"
"tensor(60.8214, device='cuda:1')"
"tensor(59.6936, device='cuda:1')"
"tensor(27.2092, device='cuda:1')"
"tensor(44.0283, device='cuda:1')"
"tensor(69.3431, device='cuda:1')"
"tensor(80.4729, device='cuda:1')"
"tensor(32.8151, device='cuda:1')"
"tensor(77.0346, device='cuda:1')"
"tensor(30.4767, device='cuda:1')"
"tensor(42.9025, device='cuda:1')"
"tensor(72.8384, device='cuda:1')"
"tensor(18.7197, device='cuda:1')"
"tensor(57.0902, device='cuda:1')"
"tensor(46.8795, device='cuda:1')"
"tensor(58.7825, device='cuda:1')"
"tensor(63.1598, device='cuda:1')"
"tensor(16.6118, device='cuda:1')"
"tensor(56.8286, device='cuda:1')"
"tensor(26.7274, device='cuda:1')"
"tensor(66.8446, device='cuda:1')"
"tensor(53.2950, device='cuda:1')"
"tensor(26.7411, device='cuda:1')"
"tensor(43.0847, device='cuda:1')"
"tensor(98.2510, device='cuda:1')"
"tensor(62.0124, device='cuda:1')"
"tensor(55.5738, device='cuda:1')"
"tensor(29.9746, device='cuda:1')"
"tensor(36.2379, device='cuda:1')"
"tensor(25.1096, device='cuda:1')"
"tensor(36.7522, device='cuda:1')"
"tensor(75.9108, device='cuda:1')"
"tensor(45.9875, device='cuda:1')"
"tensor(57.4618, device='cuda:1')"
"tensor(34.5827, device='cuda:1')"
"tensor(171.1633, device='cuda:1')"
"tensor(43.0473, device='cuda:1')"
"tensor(71.4978, device='cuda:1')"
"tensor(64.6868, device='cuda:1')"
"tensor(40.1372, device='cuda:1')"
"tensor(52.9937, device='cuda:1')"
"tensor(48.4625, device='cuda:1')"
"tensor(68.1122, device='cuda:1')"
"tensor(36.1296, device='cuda:1')"
"tensor(68.4429, device='cuda:1')"
"tensor(53.7903, device='cuda:1')"
"tensor(40.2034, device='cuda:1')"
"tensor(58.3165, device='cuda:1')"
"tensor(48.5254, device='cuda:1')"
"tensor(30.8534, device='cuda:1')"
"tensor(25.7475, device='cuda:1')"
"tensor(47.9824, device='cuda:1')"
"tensor(44.8360, device='cuda:1')"
"tensor(31.7502, device='cuda:1')"
"tensor(41.5422, device='cuda:1')"
"tensor(41.9972, device='cuda:1')"
"tensor(62.7441, device='cuda:1')"
"tensor(75.9609, device='cuda:1')"
"tensor(25.9914, device='cuda:1')"
"tensor(138.5982, device='cuda:1')"
"tensor(51.2355, device='cuda:1')"
"tensor(21.9818, device='cuda:1')"
"tensor(66.3043, device='cuda:1')"
"tensor(40.3500, device='cuda:1')"
"tensor(36.9197, device='cuda:1')"
"tensor(75.6463, device='cuda:1')"
"tensor(38.8291, device='cuda:1')"
"tensor(37.6292, device='cuda:1')"
"tensor(42.2159, device='cuda:1')"
"tensor(47.3865, device='cuda:1')"
"tensor(92.2514, device='cuda:1')"
"tensor(34.6293, device='cuda:1')"
"tensor(49.6179, device='cuda:1')"
"tensor(46.0109, device='cuda:1')"
"tensor(129.1481, device='cuda:1')"
"tensor(42.2035, device='cuda:1')"
"tensor(65.4483, device='cuda:1')"
"tensor(50.0168, device='cuda:1')"
"tensor(40.2716, device='cuda:1')"
"tensor(29.2561, device='cuda:1')"
"tensor(73.1345, device='cuda:1')"
"tensor(79.5616, device='cuda:1')"
"tensor(40.1597, device='cuda:1')"
"tensor(29.9647, device='cuda:1')"
"tensor(36.9661, device='cuda:1')"
"tensor(49.2585, device='cuda:1')"
"tensor(32.5096, device='cuda:1')"
"tensor(40.4049, device='cuda:1')"
"tensor(27.0343, device='cuda:1')"
"tensor(52.8046, device='cuda:1')"
"tensor(24.0418, device='cuda:1')"
"tensor(46.7442, device='cuda:1')"
"tensor(47.2521, device='cuda:1')"
"tensor(96.8600, device='cuda:1')"
"tensor(21.2420, device='cuda:1')"
"tensor(27.6146, device='cuda:1')"
"tensor(36.7890, device='cuda:1')"
"tensor(94.3010, device='cuda:1')"
"tensor(68.9545, device='cuda:1')"
"tensor(47.5303, device='cuda:1')"
"tensor(39.4817, device='cuda:1')"
"tensor(39.7235, device='cuda:1')"
"tensor(70.1679, device='cuda:1')"
"tensor(51.7530, device='cuda:1')"
"tensor(44.9834, device='cuda:1')"
"tensor(65.9845, device='cuda:1')"
"tensor(51.8678, device='cuda:1')"
"tensor(62.6008, device='cuda:1')"
"tensor(36.2830, device='cuda:1')"
"tensor(48.4428, device='cuda:1')"
"tensor(59.5302, device='cuda:1')"
"tensor(34.0832, device='cuda:1')"
"tensor(35.2292, device='cuda:1')"
"tensor(43.5798, device='cuda:1')"
"tensor(111.7214, device='cuda:1')"
"tensor(95.3251, device='cuda:1')"
"tensor(57.3330, device='cuda:1')"
"tensor(15.6886, device='cuda:1')"
"tensor(113.6882, device='cuda:1')"
"tensor(70.2651, device='cuda:1')"
"tensor(84.2235, device='cuda:1')"
"tensor(28.1945, device='cuda:1')"
"tensor(36.1147, device='cuda:1')"
"tensor(19.9514, device='cuda:1')"
"tensor(78.0130, device='cuda:1')"
"tensor(47.8113, device='cuda:1')"
"tensor(50.4798, device='cuda:1')"
"tensor(53.5302, device='cuda:1')"
"tensor(23.0387, device='cuda:1')"
"tensor(30.5206, device='cuda:1')"
"tensor(25.0497, device='cuda:1')"
"tensor(57.8566, device='cuda:1')"
"tensor(56.5398, device='cuda:1')"
"tensor(80.6601, device='cuda:1')"
"tensor(28.3660, device='cuda:1')"
"tensor(62.4473, device='cuda:1')"
"tensor(55.4102, device='cuda:1')"
"tensor(58.0832, device='cuda:1')"
"tensor(25.2760, device='cuda:1')"
"tensor(52.8455, device='cuda:1')"
"tensor(42.0672, device='cuda:1')"
"tensor(38.0144, device='cuda:1')"
"tensor(39.7489, device='cuda:1')"
"tensor(89.3070, device='cuda:1')"
"tensor(22.5437, device='cuda:1')"
"tensor(33.1515, device='cuda:1')"
"tensor(47.3821, device='cuda:1')"
"tensor(53.9283, device='cuda:1')"
"tensor(35.9426, device='cuda:1')"
"tensor(19.8036, device='cuda:1')"
"tensor(66.7385, device='cuda:1')"
"tensor(42.8821, device='cuda:1')"
"tensor(55.9726, device='cuda:1')"
"tensor(51.5839, device='cuda:1')"
"tensor(28.2859, device='cuda:1')"
"tensor(28.3286, device='cuda:1')"
"tensor(37.2929, device='cuda:1')"
"tensor(57.8763, device='cuda:1')"
"tensor(29.7929, device='cuda:1')"
"tensor(38.2633, device='cuda:1')"
"tensor(30.6486, device='cuda:1')"
"tensor(40.5516, device='cuda:1')"
"tensor(38.6692, device='cuda:1')"
"tensor(91.6224, device='cuda:1')"
"tensor(33.3171, device='cuda:1')"
"tensor(19.4082, device='cuda:1')"
"tensor(57.3566, device='cuda:1')"
"tensor(47.5700, device='cuda:1')"
"tensor(26.0095, device='cuda:1')"
"tensor(55.4309, device='cuda:1')"
"tensor(35.0396, device='cuda:1')"
"tensor(274.1293, device='cuda:1')"
"tensor(81.6297, device='cuda:1')"
"tensor(21.8952, device='cuda:1')"
"tensor(31.7311, device='cuda:1')"
"tensor(73.8375, device='cuda:1')"
"tensor(121.7220, device='cuda:1')"
"tensor(50.1803, device='cuda:1')"
"tensor(44.7386, device='cuda:1')"
"tensor(61.0127, device='cuda:1')"
"tensor(58.3617, device='cuda:1')"
"tensor(43.3838, device='cuda:1')"
"tensor(24.5095, device='cuda:1')"
"tensor(55.1905, device='cuda:1')"
"tensor(44.2134, device='cuda:1')"
"tensor(22.5309, device='cuda:1')"
"tensor(69.3197, device='cuda:1')"
"tensor(59.3881, device='cuda:1')"
"tensor(36.2057, device='cuda:1')"
"tensor(67.4032, device='cuda:1')"
"tensor(62.1048, device='cuda:1')"
"tensor(32.8691, device='cuda:1')"
"tensor(21.1759, device='cuda:1')"
"tensor(60.5483, device='cuda:1')"
"tensor(44.5769, device='cuda:1')"
"tensor(20.6017, device='cuda:1')"
"tensor(69.5235, device='cuda:1')"
"tensor(94.5463, device='cuda:1')"
"tensor(30.0183, device='cuda:1')"
"tensor(38.0594, device='cuda:1')"
"tensor(132.7202, device='cuda:1')"
"tensor(73.6062, device='cuda:1')"
"tensor(78.5023, device='cuda:1')"
"tensor(35.3694, device='cuda:1')"
"tensor(75.8218, device='cuda:1')"
"tensor(45.0474, device='cuda:1')"
"tensor(47.8494, device='cuda:1')"
"tensor(18.8047, device='cuda:1')"
"tensor(37.5552, device='cuda:1')"
"tensor(56.7040, device='cuda:1')"
"tensor(36.5195, device='cuda:1')"
"tensor(64.5307, device='cuda:1')"
"tensor(44.2528, device='cuda:1')"
"tensor(86.8776, device='cuda:1')"
"tensor(40.8680, device='cuda:1')"
"tensor(27.6046, device='cuda:1')"
"tensor(23.3466, device='cuda:1')"
"tensor(27.8060, device='cuda:1')"
"tensor(59.2225, device='cuda:1')"
"tensor(60.6133, device='cuda:1')"
"tensor(32.6408, device='cuda:1')"
"tensor(35.5480, device='cuda:1')"
"tensor(56.8361, device='cuda:1')"
"tensor(40.5644, device='cuda:1')"
"tensor(23.1072, device='cuda:1')"
"tensor(64.3316, device='cuda:1')"
"tensor(36.8494, device='cuda:1')"
"tensor(13.9253, device='cuda:1')"
"tensor(63.6355, device='cuda:1')"
"tensor(76.9854, device='cuda:1')"
"tensor(51.8032, device='cuda:1')"
"tensor(34.4658, device='cuda:1')"
"tensor(37.0041, device='cuda:1')"
"tensor(37.7605, device='cuda:1')"
"tensor(20.1395, device='cuda:1')"
"tensor(90.4218, device='cuda:1')"
"tensor(127.2072, device='cuda:1')"
"tensor(18.3433, device='cuda:1')"
"tensor(33.0465, device='cuda:1')"
"tensor(134.2099, device='cuda:1')"
"tensor(53.0227, device='cuda:1')"
"tensor(41.2909, device='cuda:1')"
"tensor(21.7294, device='cuda:1')"
"tensor(32.5603, device='cuda:1')"
"tensor(124.0106, device='cuda:1')"
"tensor(64.5947, device='cuda:1')"
"tensor(70.1430, device='cuda:1')"
"tensor(76.9902, device='cuda:1')"
"tensor(22.4140, device='cuda:1')"
"tensor(62.9542, device='cuda:1')"
"tensor(46.7745, device='cuda:1')"
"tensor(67.6836, device='cuda:1')"
"tensor(42.6870, device='cuda:1')"
"tensor(46.8249, device='cuda:1')"
"tensor(43.3764, device='cuda:1')"
"tensor(35.1167, device='cuda:1')"
"tensor(47.6218, device='cuda:1')"
"tensor(88.1520, device='cuda:1')"
"tensor(18.3712, device='cuda:1')"
"tensor(51.2942, device='cuda:1')"
"tensor(40.1887, device='cuda:1')"
"tensor(52.2816, device='cuda:1')"
"tensor(45.4102, device='cuda:1')"
"tensor(72.0045, device='cuda:1')"
"tensor(39.0373, device='cuda:1')"
"tensor(56.5205, device='cuda:1')"
"tensor(24.3281, device='cuda:1')"
"tensor(44.6752, device='cuda:1')"
"tensor(42.1875, device='cuda:1')"
"tensor(49.6678, device='cuda:1')"
"tensor(45.7244, device='cuda:1')"
"tensor(67.1318, device='cuda:1')"
"tensor(68.8280, device='cuda:1')"
"tensor(97.6572, device='cuda:1')"
"tensor(72.8621, device='cuda:1')"
"tensor(42.5129, device='cuda:1')"
"tensor(52.3611, device='cuda:1')"
"tensor(101.5809, device='cuda:1')"
"tensor(44.3435, device='cuda:1')"
"tensor(95.9464, device='cuda:1')"
"tensor(63.6070, device='cuda:1')"
"tensor(54.2515, device='cuda:1')"
"tensor(76.9413, device='cuda:1')"
"tensor(82.3490, device='cuda:1')"
"tensor(33.4691, device='cuda:1')"
"tensor(57.1635, device='cuda:1')"
"tensor(76.9802, device='cuda:1')"
"tensor(56.3331, device='cuda:1')"
"tensor(67.4834, device='cuda:1')"
"tensor(62.8662, device='cuda:1')"
"tensor(54.6518, device='cuda:1')"
"tensor(59.8844, device='cuda:1')"
"tensor(36.6711, device='cuda:1')"
"tensor(44.4387, device='cuda:1')"
"tensor(110.5676, device='cuda:1')"
"tensor(50.5229, device='cuda:1')"
"tensor(71.5579, device='cuda:1')"
"tensor(56.8461, device='cuda:1')"
"tensor(80.6091, device='cuda:1')"
"tensor(64.4019, device='cuda:1')"
"tensor(33.4747, device='cuda:1')"
"tensor(40.7596, device='cuda:1')"
"tensor(118.7000, device='cuda:1')"
"tensor(38.0556, device='cuda:1')"
"tensor(68.1669, device='cuda:1')"
"tensor(33.5568, device='cuda:1')"
"tensor(62.4725, device='cuda:1')"
"tensor(39.2113, device='cuda:1')"
"tensor(51.6619, device='cuda:1')"
"tensor(49.4150, device='cuda:1')"
"tensor(64.4272, device='cuda:1')"
"tensor(82.4328, device='cuda:1')"
"tensor(41.7955, device='cuda:1')"
"tensor(96.6278, device='cuda:1')"
"tensor(56.6217, device='cuda:1')"
"tensor(99.3598, device='cuda:1')"
"tensor(80.9321, device='cuda:1')"
"tensor(63.3339, device='cuda:1')"
"tensor(49.9564, device='cuda:1')"
"tensor(36.2050, device='cuda:1')"
"tensor(46.3672, device='cuda:1')"
"tensor(44.7082, device='cuda:1')"
"tensor(40.2360, device='cuda:1')"
"tensor(51.3741, device='cuda:1')"
"tensor(70.7910, device='cuda:1')"
"tensor(59.4221, device='cuda:1')"
"tensor(36.5981, device='cuda:1')"
"tensor(95.0999, device='cuda:1')"
"tensor(15.4403, device='cuda:1')"
"tensor(30.9770, device='cuda:1')"
"tensor(25.3183, device='cuda:1')"
"tensor(49.8534, device='cuda:1')"
"tensor(46.9590, device='cuda:1')"
"tensor(51.0119, device='cuda:1')"
"tensor(35.2477, device='cuda:1')"
"tensor(65.0890, device='cuda:1')"
"tensor(54.8385, device='cuda:1')"
"tensor(26.6643, device='cuda:1')"
"tensor(44.2074, device='cuda:1')"
"tensor(58.4233, device='cuda:1')"
"tensor(16.8241, device='cuda:1')"
"tensor(44.1415, device='cuda:1')"
"tensor(93.6856, device='cuda:1')"
"tensor(24.1701, device='cuda:1')"
"tensor(18.7154, device='cuda:1')"
"tensor(102.2079, device='cuda:1')"
"tensor(68.9420, device='cuda:1')"
"tensor(51.3212, device='cuda:1')"
"tensor(71.0740, device='cuda:1')"
"tensor(56.1650, device='cuda:1')"
"tensor(65.0113, device='cuda:1')"
"tensor(42.2821, device='cuda:1')"
"tensor(72.5309, device='cuda:1')"
"tensor(63.1828, device='cuda:1')"
"tensor(80.3255, device='cuda:1')"
"tensor(50.3964, device='cuda:1')"
"tensor(115.6210, device='cuda:1')"
