"tensor(15.7867, device='cuda:1')"
"tensor(31.5618, device='cuda:1')"
"tensor(40.2567, device='cuda:1')"
"tensor(49.5438, device='cuda:1')"
"tensor(149.4114, device='cuda:1')"
"tensor(48.5006, device='cuda:1')"
"tensor(54.7663, device='cuda:1')"
"tensor(60.9084, device='cuda:1')"
"tensor(87.1407, device='cuda:1')"
"tensor(58.7488, device='cuda:1')"
"tensor(39.0520, device='cuda:1')"
"tensor(63.9997, device='cuda:1')"
"tensor(82.2123, device='cuda:1')"
"tensor(74.8423, device='cuda:1')"
"tensor(66.6598, device='cuda:1')"
"tensor(82.8490, device='cuda:1')"
"tensor(27.5288, device='cuda:1')"
"tensor(45.0789, device='cuda:1')"
"tensor(67.4482, device='cuda:1')"
"tensor(56.1921, device='cuda:1')"
"tensor(44.2752, device='cuda:1')"
"tensor(51.8219, device='cuda:1')"
"tensor(58.0882, device='cuda:1')"
"tensor(107.5420, device='cuda:1')"
"tensor(122.5784, device='cuda:1')"
"tensor(39.8455, device='cuda:1')"
"tensor(48.1461, device='cuda:1')"
"tensor(22.0072, device='cuda:1')"
"tensor(22.1508, device='cuda:1')"
"tensor(47.3671, device='cuda:1')"
"tensor(20.3978, device='cuda:1')"
"tensor(26.9605, device='cuda:1')"
"tensor(113.3003, device='cuda:1')"
"tensor(31.3909, device='cuda:1')"
"tensor(55.6695, device='cuda:1')"
"tensor(59.3480, device='cuda:1')"
"tensor(44.0766, device='cuda:1')"
"tensor(45.5699, device='cuda:1')"
"tensor(122.8704, device='cuda:1')"
"tensor(53.4667, device='cuda:1')"
"tensor(40.8100, device='cuda:1')"
"tensor(38.4468, device='cuda:1')"
"tensor(87.5538, device='cuda:1')"
"tensor(73.9753, device='cuda:1')"
"tensor(54.2852, device='cuda:1')"
"tensor(32.3046, device='cuda:1')"
"tensor(42.3957, device='cuda:1')"
"tensor(24.2071, device='cuda:1')"
"tensor(47.5012, device='cuda:1')"
"tensor(64.1161, device='cuda:1')"
"tensor(44.6497, device='cuda:1')"
"tensor(22.8216, device='cuda:1')"
"tensor(52.5282, device='cuda:1')"
"tensor(33.5455, device='cuda:1')"
"tensor(38.9491, device='cuda:1')"
"tensor(72.0714, device='cuda:1')"
"tensor(46.2507, device='cuda:1')"
"tensor(61.8330, device='cuda:1')"
"tensor(55.5834, device='cuda:1')"
"tensor(57.2469, device='cuda:1')"
"tensor(84.3152, device='cuda:1')"
"tensor(67.7687, device='cuda:1')"
"tensor(57.9268, device='cuda:1')"
"tensor(58.3429, device='cuda:1')"
"tensor(55.5968, device='cuda:1')"
"tensor(35.2732, device='cuda:1')"
"tensor(38.5893, device='cuda:1')"
"tensor(58.7373, device='cuda:1')"
"tensor(74.6601, device='cuda:1')"
"tensor(46.4915, device='cuda:1')"
"tensor(38.7012, device='cuda:1')"
"tensor(79.8057, device='cuda:1')"
"tensor(19.7683, device='cuda:1')"
"tensor(58.9596, device='cuda:1')"
"tensor(30.1802, device='cuda:1')"
"tensor(34.0325, device='cuda:1')"
"tensor(84.7693, device='cuda:1')"
"tensor(83.3690, device='cuda:1')"
"tensor(73.0694, device='cuda:1')"
"tensor(89.1339, device='cuda:1')"
"tensor(64.5422, device='cuda:1')"
"tensor(28.5617, device='cuda:1')"
"tensor(94.6609, device='cuda:1')"
"tensor(52.4066, device='cuda:1')"
"tensor(39.2382, device='cuda:1')"
"tensor(33.8681, device='cuda:1')"
"tensor(22.6944, device='cuda:1')"
"tensor(66.2105, device='cuda:1')"
"tensor(252.7503, device='cuda:1')"
"tensor(58.4462, device='cuda:1')"
"tensor(17.4453, device='cuda:1')"
"tensor(26.4155, device='cuda:1')"
"tensor(55.1615, device='cuda:1')"
"tensor(55.7617, device='cuda:1')"
"tensor(31.5791, device='cuda:1')"
"tensor(61.2294, device='cuda:1')"
"tensor(691.3304, device='cuda:1')"
"tensor(61.8512, device='cuda:1')"
"tensor(29.3927, device='cuda:1')"
"tensor(59.8581, device='cuda:1')"
"tensor(55.0101, device='cuda:1')"
"tensor(44.8249, device='cuda:1')"
"tensor(36.1218, device='cuda:1')"
"tensor(29.8055, device='cuda:1')"
"tensor(104.3543, device='cuda:1')"
"tensor(44.8498, device='cuda:1')"
"tensor(61.2902, device='cuda:1')"
"tensor(24.7472, device='cuda:1')"
"tensor(31.2400, device='cuda:1')"
"tensor(113.9681, device='cuda:1')"
"tensor(46.5410, device='cuda:1')"
"tensor(26.1508, device='cuda:1')"
"tensor(89.0652, device='cuda:1')"
"tensor(34.9212, device='cuda:1')"
"tensor(54.2269, device='cuda:1')"
"tensor(64.8284, device='cuda:1')"
"tensor(71.9324, device='cuda:1')"
"tensor(26.2298, device='cuda:1')"
"tensor(24.0138, device='cuda:1')"
"tensor(85.9306, device='cuda:1')"
"tensor(86.6320, device='cuda:1')"
"tensor(54.1523, device='cuda:1')"
"tensor(83.4125, device='cuda:1')"
"tensor(37.4177, device='cuda:1')"
"tensor(16.5392, device='cuda:1')"
"tensor(29.3052, device='cuda:1')"
"tensor(49.9603, device='cuda:1')"
"tensor(99.7663, device='cuda:1')"
"tensor(89.4202, device='cuda:1')"
"tensor(18.6154, device='cuda:1')"
"tensor(78.5243, device='cuda:1')"
"tensor(42.8443, device='cuda:1')"
"tensor(52.8689, device='cuda:1')"
"tensor(20.1914, device='cuda:1')"
"tensor(135.6486, device='cuda:1')"
"tensor(30.7504, device='cuda:1')"
"tensor(30.8684, device='cuda:1')"
"tensor(125.4928, device='cuda:1')"
"tensor(24.2095, device='cuda:1')"
"tensor(54.9458, device='cuda:1')"
"tensor(49.6572, device='cuda:1')"
"tensor(17.3360, device='cuda:1')"
"tensor(57.5475, device='cuda:1')"
"tensor(77.9832, device='cuda:1')"
"tensor(31.4196, device='cuda:1')"
"tensor(48.3981, device='cuda:1')"
"tensor(50.8196, device='cuda:1')"
"tensor(49.1145, device='cuda:1')"
"tensor(131.5414, device='cuda:1')"
"tensor(36.4643, device='cuda:1')"
"tensor(63.5879, device='cuda:1')"
"tensor(46.8825, device='cuda:1')"
"tensor(88.6865, device='cuda:1')"
"tensor(62.0600, device='cuda:1')"
"tensor(45.7773, device='cuda:1')"
"tensor(146.8035, device='cuda:1')"
"tensor(20.1152, device='cuda:1')"
"tensor(62.5849, device='cuda:1')"
"tensor(31.1528, device='cuda:1')"
"tensor(56.6519, device='cuda:1')"
"tensor(128.6954, device='cuda:1')"
"tensor(37.7862, device='cuda:1')"
"tensor(15.9463, device='cuda:1')"
"tensor(68.7833, device='cuda:1')"
"tensor(93.8071, device='cuda:1')"
"tensor(59.9431, device='cuda:1')"
"tensor(43.6456, device='cuda:1')"
"tensor(92.1193, device='cuda:1')"
"tensor(36.7586, device='cuda:1')"
"tensor(47.9862, device='cuda:1')"
"tensor(28.8559, device='cuda:1')"
"tensor(56.8114, device='cuda:1')"
"tensor(46.1545, device='cuda:1')"
"tensor(41.6032, device='cuda:1')"
"tensor(85.9373, device='cuda:1')"
"tensor(66.9099, device='cuda:1')"
"tensor(16.0752, device='cuda:1')"
"tensor(36.1828, device='cuda:1')"
"tensor(39.7960, device='cuda:1')"
"tensor(51.8824, device='cuda:1')"
"tensor(19.1578, device='cuda:1')"
"tensor(61.2823, device='cuda:1')"
"tensor(81.1548, device='cuda:1')"
"tensor(55.4945, device='cuda:1')"
"tensor(58.3957, device='cuda:1')"
"tensor(17.2498, device='cuda:1')"
"tensor(41.5448, device='cuda:1')"
"tensor(55.5514, device='cuda:1')"
"tensor(52.2224, device='cuda:1')"
"tensor(72.6441, device='cuda:1')"
"tensor(41.6394, device='cuda:1')"
"tensor(21.1053, device='cuda:1')"
"tensor(56.6275, device='cuda:1')"
"tensor(29.9206, device='cuda:1')"
"tensor(53.0539, device='cuda:1')"
"tensor(57.4922, device='cuda:1')"
"tensor(29.5768, device='cuda:1')"
"tensor(46.9114, device='cuda:1')"
"tensor(100.7608, device='cuda:1')"
"tensor(35.9119, device='cuda:1')"
"tensor(52.2486, device='cuda:1')"
"tensor(39.9409, device='cuda:1')"
"tensor(351.2343, device='cuda:1')"
"tensor(98.5689, device='cuda:1')"
"tensor(22.0644, device='cuda:1')"
"tensor(33.3656, device='cuda:1')"
"tensor(91.5377, device='cuda:1')"
"tensor(36.5966, device='cuda:1')"
"tensor(32.7995, device='cuda:1')"
"tensor(89.2052, device='cuda:1')"
"tensor(32.4517, device='cuda:1')"
"tensor(66.8481, device='cuda:1')"
"tensor(36.6133, device='cuda:1')"
"tensor(47.5498, device='cuda:1')"
"tensor(26.5986, device='cuda:1')"
"tensor(48.4893, device='cuda:1')"
"tensor(41.3337, device='cuda:1')"
"tensor(45.3881, device='cuda:1')"
"tensor(34.9203, device='cuda:1')"
"tensor(36.6497, device='cuda:1')"
"tensor(78.3540, device='cuda:1')"
"tensor(75.2028, device='cuda:1')"
"tensor(36.8443, device='cuda:1')"
"tensor(71.4481, device='cuda:1')"
"tensor(41.1938, device='cuda:1')"
"tensor(33.4587, device='cuda:1')"
"tensor(42.2909, device='cuda:1')"
"tensor(69.0917, device='cuda:1')"
"tensor(26.0399, device='cuda:1')"
"tensor(21.2704, device='cuda:1')"
"tensor(30.3463, device='cuda:1')"
"tensor(42.3412, device='cuda:1')"
"tensor(74.5272, device='cuda:1')"
"tensor(44.3159, device='cuda:1')"
"tensor(114.7121, device='cuda:1')"
"tensor(32.2610, device='cuda:1')"
"tensor(45.5295, device='cuda:1')"
"tensor(64.0593, device='cuda:1')"
"tensor(105.7220, device='cuda:1')"
"tensor(33.9844, device='cuda:1')"
"tensor(43.6198, device='cuda:1')"
"tensor(20.1204, device='cuda:1')"
"tensor(41.9617, device='cuda:1')"
"tensor(163.1437, device='cuda:1')"
"tensor(30.4754, device='cuda:1')"
"tensor(29.1651, device='cuda:1')"
"tensor(69.8056, device='cuda:1')"
"tensor(67.5976, device='cuda:1')"
"tensor(113.7771, device='cuda:1')"
"tensor(29.1040, device='cuda:1')"
"tensor(45.3639, device='cuda:1')"
"tensor(24.2229, device='cuda:1')"
"tensor(49.2140, device='cuda:1')"
"tensor(37.7248, device='cuda:1')"
"tensor(33.1337, device='cuda:1')"
"tensor(37.2151, device='cuda:1')"
"tensor(58.8916, device='cuda:1')"
"tensor(54.0302, device='cuda:1')"
"tensor(37.7941, device='cuda:1')"
"tensor(57.0768, device='cuda:1')"
"tensor(84.3420, device='cuda:1')"
"tensor(51.7433, device='cuda:1')"
"tensor(43.0507, device='cuda:1')"
"tensor(26.6103, device='cuda:1')"
"tensor(56.4390, device='cuda:1')"
"tensor(178.7000, device='cuda:1')"
"tensor(43.8996, device='cuda:1')"
"tensor(238.5714, device='cuda:1')"
"tensor(51.0295, device='cuda:1')"
"tensor(44.2173, device='cuda:1')"
"tensor(119.0874, device='cuda:1')"
"tensor(49.6722, device='cuda:1')"
"tensor(83.0804, device='cuda:1')"
"tensor(36.6778, device='cuda:1')"
"tensor(46.0316, device='cuda:1')"
"tensor(37.6882, device='cuda:1')"
"tensor(52.6697, device='cuda:1')"
"tensor(89.3344, device='cuda:1')"
"tensor(78.5934, device='cuda:1')"
"tensor(61.9321, device='cuda:1')"
"tensor(33.9242, device='cuda:1')"
"tensor(133.0064, device='cuda:1')"
"tensor(71.9451, device='cuda:1')"
"tensor(79.2482, device='cuda:1')"
"tensor(69.1832, device='cuda:1')"
"tensor(20.5811, device='cuda:1')"
"tensor(67.4588, device='cuda:1')"
"tensor(83.5713, device='cuda:1')"
"tensor(80.6409, device='cuda:1')"
"tensor(50.0555, device='cuda:1')"
"tensor(95.1006, device='cuda:1')"
"tensor(46.4497, device='cuda:1')"
"tensor(50.3877, device='cuda:1')"
"tensor(33.5456, device='cuda:1')"
"tensor(58.0290, device='cuda:1')"
"tensor(41.3995, device='cuda:1')"
"tensor(68.9507, device='cuda:1')"
"tensor(46.2215, device='cuda:1')"
"tensor(31.1837, device='cuda:1')"
"tensor(67.7984, device='cuda:1')"
"tensor(42.3998, device='cuda:1')"
"tensor(23.6531, device='cuda:1')"
"tensor(57.8765, device='cuda:1')"
"tensor(42.5046, device='cuda:1')"
"tensor(86.4845, device='cuda:1')"
"tensor(49.2326, device='cuda:1')"
"tensor(56.2919, device='cuda:1')"
"tensor(72.4595, device='cuda:1')"
"tensor(43.5037, device='cuda:1')"
"tensor(34.8323, device='cuda:1')"
"tensor(41.2534, device='cuda:1')"
"tensor(39.5309, device='cuda:1')"
"tensor(42.3869, device='cuda:1')"
"tensor(41.0256, device='cuda:1')"
"tensor(43.7608, device='cuda:1')"
"tensor(36.4646, device='cuda:1')"
"tensor(62.2855, device='cuda:1')"
"tensor(32.9509, device='cuda:1')"
"tensor(22.2242, device='cuda:1')"
"tensor(42.2628, device='cuda:1')"
"tensor(22.8149, device='cuda:1')"
"tensor(46.0199, device='cuda:1')"
"tensor(23.9474, device='cuda:1')"
"tensor(76.8256, device='cuda:1')"
"tensor(31.3686, device='cuda:1')"
"tensor(77.8187, device='cuda:1')"
"tensor(107.4924, device='cuda:1')"
"tensor(19.7545, device='cuda:1')"
"tensor(24.8048, device='cuda:1')"
"tensor(92.1064, device='cuda:1')"
"tensor(134.6776, device='cuda:1')"
"tensor(52.6646, device='cuda:1')"
"tensor(38.0912, device='cuda:1')"
"tensor(42.7869, device='cuda:1')"
"tensor(76.1538, device='cuda:1')"
"tensor(41.6397, device='cuda:1')"
"tensor(21.9459, device='cuda:1')"
"tensor(21.4597, device='cuda:1')"
"tensor(87.3289, device='cuda:1')"
"tensor(62.5960, device='cuda:1')"
"tensor(48.5867, device='cuda:1')"
"tensor(35.7996, device='cuda:1')"
"tensor(34.9071, device='cuda:1')"
"tensor(20.8749, device='cuda:1')"
"tensor(32.6200, device='cuda:1')"
"tensor(45.9740, device='cuda:1')"
"tensor(28.7455, device='cuda:1')"
"tensor(81.1996, device='cuda:1')"
"tensor(52.9133, device='cuda:1')"
"tensor(52.7496, device='cuda:1')"
"tensor(51.5464, device='cuda:1')"
"tensor(70.3060, device='cuda:1')"
"tensor(28.5213, device='cuda:1')"
"tensor(156.5352, device='cuda:1')"
"tensor(45.6751, device='cuda:1')"
"tensor(36.4204, device='cuda:1')"
"tensor(22.9178, device='cuda:1')"
"tensor(39.2799, device='cuda:1')"
"tensor(107.3972, device='cuda:1')"
"tensor(35.5318, device='cuda:1')"
"tensor(26.9761, device='cuda:1')"
"tensor(36.0251, device='cuda:1')"
"tensor(43.8324, device='cuda:1')"
"tensor(64.4114, device='cuda:1')"
"tensor(109.6805, device='cuda:1')"
"tensor(92.7666, device='cuda:1')"
"tensor(38.0624, device='cuda:1')"
"tensor(50.5934, device='cuda:1')"
"tensor(84.3226, device='cuda:1')"
"tensor(41.8106, device='cuda:1')"
"tensor(31.1939, device='cuda:1')"
"tensor(96.9720, device='cuda:1')"
"tensor(24.8013, device='cuda:1')"
"tensor(17.9671, device='cuda:1')"
"tensor(59.7649, device='cuda:1')"
"tensor(69.9437, device='cuda:1')"
"tensor(41.2906, device='cuda:1')"
"tensor(43.6077, device='cuda:1')"
"tensor(54.9200, device='cuda:1')"
"tensor(63.4908, device='cuda:1')"
"tensor(25.5665, device='cuda:1')"
"tensor(38.1993, device='cuda:1')"
"tensor(58.3836, device='cuda:1')"
"tensor(46.0782, device='cuda:1')"
"tensor(41.7204, device='cuda:1')"
"tensor(43.5797, device='cuda:1')"
"tensor(43.7839, device='cuda:1')"
"tensor(63.5907, device='cuda:1')"
"tensor(21.4661, device='cuda:1')"
"tensor(19.1464, device='cuda:1')"
"tensor(38.2283, device='cuda:1')"
"tensor(73.5559, device='cuda:1')"
"tensor(54.7427, device='cuda:1')"
"tensor(39.7374, device='cuda:1')"
"tensor(81.7621, device='cuda:1')"
"tensor(70.5892, device='cuda:1')"
"tensor(34.5728, device='cuda:1')"
"tensor(45.6804, device='cuda:1')"
"tensor(52.9543, device='cuda:1')"
"tensor(46.8815, device='cuda:1')"
"tensor(31.4427, device='cuda:1')"
"tensor(109.3269, device='cuda:1')"
"tensor(30.3994, device='cuda:1')"
"tensor(22.6115, device='cuda:1')"
"tensor(43.6328, device='cuda:1')"
"tensor(36.3454, device='cuda:1')"
"tensor(38.1544, device='cuda:1')"
"tensor(151.4247, device='cuda:1')"
"tensor(40.2971, device='cuda:1')"
"tensor(51.7119, device='cuda:1')"
"tensor(56.1748, device='cuda:1')"
"tensor(52.5699, device='cuda:1')"
"tensor(91.1202, device='cuda:1')"
"tensor(76.3430, device='cuda:1')"
"tensor(31.2691, device='cuda:1')"
"tensor(35.4083, device='cuda:1')"
"tensor(34.5929, device='cuda:1')"
"tensor(32.3000, device='cuda:1')"
"tensor(48.4442, device='cuda:1')"
"tensor(55.4317, device='cuda:1')"
"tensor(39.1548, device='cuda:1')"
"tensor(43.2789, device='cuda:1')"
"tensor(28.9756, device='cuda:1')"
"tensor(25.6772, device='cuda:1')"
"tensor(49.0263, device='cuda:1')"
"tensor(73.6510, device='cuda:1')"
"tensor(64.6775, device='cuda:1')"
"tensor(24.8602, device='cuda:1')"
"tensor(43.9733, device='cuda:1')"
"tensor(75.6458, device='cuda:1')"
"tensor(48.8270, device='cuda:1')"
"tensor(91.7566, device='cuda:1')"
"tensor(17.3752, device='cuda:1')"
"tensor(74.7764, device='cuda:1')"
"tensor(32.6152, device='cuda:1')"
"tensor(53.9894, device='cuda:1')"
"tensor(32.1240, device='cuda:1')"
"tensor(49.8089, device='cuda:1')"
"tensor(71.5562, device='cuda:1')"
"tensor(78.5270, device='cuda:1')"
"tensor(50.2501, device='cuda:1')"
"tensor(57.9467, device='cuda:1')"
"tensor(49.6802, device='cuda:1')"
"tensor(55.8808, device='cuda:1')"
"tensor(87.0228, device='cuda:1')"
"tensor(63.1481, device='cuda:1')"
"tensor(56.8733, device='cuda:1')"
"tensor(64.0796, device='cuda:1')"
"tensor(39.8208, device='cuda:1')"
"tensor(78.4690, device='cuda:1')"
"tensor(76.9892, device='cuda:1')"
"tensor(73.2474, device='cuda:1')"
"tensor(62.2926, device='cuda:1')"
"tensor(97.7884, device='cuda:1')"
"tensor(66.6160, device='cuda:1')"
"tensor(58.9153, device='cuda:1')"
"tensor(65.6891, device='cuda:1')"
"tensor(32.6568, device='cuda:1')"
"tensor(34.9193, device='cuda:1')"
"tensor(25.6989, device='cuda:1')"
"tensor(66.6395, device='cuda:1')"
"tensor(39.0057, device='cuda:1')"
"tensor(63.7969, device='cuda:1')"
"tensor(90.0807, device='cuda:1')"
"tensor(95.6351, device='cuda:1')"
"tensor(53.8491, device='cuda:1')"
"tensor(52.2580, device='cuda:1')"
"tensor(31.7539, device='cuda:1')"
"tensor(89.9184, device='cuda:1')"
"tensor(44.9552, device='cuda:1')"
"tensor(38.7703, device='cuda:1')"
"tensor(59.4722, device='cuda:1')"
"tensor(68.6276, device='cuda:1')"
"tensor(36.7875, device='cuda:1')"
"tensor(30.8537, device='cuda:1')"
"tensor(21.2091, device='cuda:1')"
"tensor(49.2974, device='cuda:1')"
"tensor(67.7126, device='cuda:1')"
"tensor(30.4287, device='cuda:1')"
"tensor(78.2005, device='cuda:1')"
"tensor(46.0459, device='cuda:1')"
"tensor(26.5638, device='cuda:1')"
"tensor(40.1800, device='cuda:1')"
"tensor(52.1505, device='cuda:1')"
"tensor(63.2575, device='cuda:1')"
"tensor(63.9945, device='cuda:1')"
"tensor(61.5869, device='cuda:1')"
"tensor(50.4581, device='cuda:1')"
"tensor(30.9779, device='cuda:1')"
"tensor(17.1426, device='cuda:1')"
"tensor(33.0558, device='cuda:1')"
"tensor(39.2207, device='cuda:1')"
"tensor(47.3021, device='cuda:1')"
"tensor(51.4082, device='cuda:1')"
"tensor(32.4885, device='cuda:1')"
"tensor(58.2393, device='cuda:1')"
"tensor(77.0153, device='cuda:1')"
"tensor(29.7670, device='cuda:1')"
"tensor(22.3125, device='cuda:1')"
"tensor(34.6308, device='cuda:1')"
"tensor(41.2960, device='cuda:1')"
"tensor(65.5435, device='cuda:1')"
"tensor(29.0402, device='cuda:1')"
"tensor(51.8777, device='cuda:1')"
"tensor(38.3765, device='cuda:1')"
"tensor(87.0185, device='cuda:1')"
"tensor(66.3989, device='cuda:1')"
"tensor(69.9657, device='cuda:1')"
"tensor(47.8870, device='cuda:1')"
"tensor(19.4977, device='cuda:1')"
"tensor(52.6882, device='cuda:1')"
"tensor(27.7206, device='cuda:1')"
"tensor(58.1499, device='cuda:1')"
"tensor(95.5803, device='cuda:1')"
"tensor(40.7396, device='cuda:1')"
"tensor(51.0926, device='cuda:1')"
"tensor(91.1118, device='cuda:1')"
"tensor(23.6574, device='cuda:1')"
"tensor(45.2211, device='cuda:1')"
"tensor(49.0340, device='cuda:1')"
"tensor(361.9631, device='cuda:1')"
"tensor(104.8352, device='cuda:1')"
"tensor(34.6278, device='cuda:1')"
"tensor(26.0623, device='cuda:1')"
"tensor(72.9949, device='cuda:1')"
"tensor(44.9125, device='cuda:1')"
"tensor(45.0469, device='cuda:1')"
"tensor(41.7057, device='cuda:1')"
"tensor(45.0571, device='cuda:1')"
"tensor(32.7477, device='cuda:1')"
"tensor(67.8889, device='cuda:1')"
"tensor(64.0963, device='cuda:1')"
"tensor(86.3522, device='cuda:1')"
"tensor(55.8377, device='cuda:1')"
"tensor(20.6593, device='cuda:1')"
"tensor(28.6103, device='cuda:1')"
"tensor(40.0662, device='cuda:1')"
"tensor(38.4907, device='cuda:1')"
"tensor(121.3361, device='cuda:1')"
"tensor(53.4152, device='cuda:1')"
"tensor(48.7216, device='cuda:1')"
"tensor(60.6212, device='cuda:1')"
"tensor(50.7514, device='cuda:1')"
"tensor(47.1828, device='cuda:1')"
"tensor(59.5595, device='cuda:1')"
"tensor(37.9591, device='cuda:1')"
"tensor(33.9622, device='cuda:1')"
"tensor(41.9946, device='cuda:1')"
"tensor(33.7173, device='cuda:1')"
"tensor(69.9626, device='cuda:1')"
"tensor(30.9757, device='cuda:1')"
"tensor(37.1408, device='cuda:1')"
"tensor(37.2729, device='cuda:1')"
"tensor(42.7430, device='cuda:1')"
"tensor(61.6886, device='cuda:1')"
"tensor(92.3171, device='cuda:1')"
"tensor(23.7750, device='cuda:1')"
"tensor(22.0105, device='cuda:1')"
"tensor(57.0312, device='cuda:1')"
"tensor(51.2252, device='cuda:1')"
"tensor(55.3980, device='cuda:1')"
"tensor(20.6300, device='cuda:1')"
"tensor(53.0296, device='cuda:1')"
"tensor(66.1195, device='cuda:1')"
"tensor(85.9564, device='cuda:1')"
"tensor(72.9604, device='cuda:1')"
"tensor(45.7960, device='cuda:1')"
"tensor(30.7324, device='cuda:1')"
"tensor(47.1349, device='cuda:1')"
"tensor(56.8849, device='cuda:1')"
"tensor(38.3125, device='cuda:1')"
"tensor(81.6178, device='cuda:1')"
"tensor(31.4764, device='cuda:1')"
"tensor(51.6120, device='cuda:1')"
"tensor(26.8186, device='cuda:1')"
"tensor(65.4161, device='cuda:1')"
"tensor(42.7488, device='cuda:1')"
"tensor(58.8689, device='cuda:1')"
"tensor(49.8529, device='cuda:1')"
"tensor(43.8819, device='cuda:1')"
"tensor(67.1888, device='cuda:1')"
"tensor(58.4493, device='cuda:1')"
"tensor(46.4827, device='cuda:1')"
"tensor(46.1912, device='cuda:1')"
"tensor(128.2604, device='cuda:1')"
"tensor(72.2533, device='cuda:1')"
"tensor(25.2369, device='cuda:1')"
"tensor(23.6557, device='cuda:1')"
"tensor(52.8019, device='cuda:1')"
"tensor(30.9863, device='cuda:1')"
"tensor(29.9559, device='cuda:1')"
"tensor(83.0609, device='cuda:1')"
"tensor(33.0794, device='cuda:1')"
"tensor(49.2534, device='cuda:1')"
"tensor(47.4688, device='cuda:1')"
"tensor(33.4537, device='cuda:1')"
"tensor(33.8873, device='cuda:1')"
"tensor(45.8079, device='cuda:1')"
"tensor(40.1027, device='cuda:1')"
"tensor(68.2771, device='cuda:1')"
"tensor(67.7222, device='cuda:1')"
"tensor(49.9510, device='cuda:1')"
"tensor(64.5069, device='cuda:1')"
"tensor(24.0840, device='cuda:1')"
"tensor(61.0653, device='cuda:1')"
"tensor(63.3469, device='cuda:1')"
"tensor(34.1589, device='cuda:1')"
"tensor(30.2895, device='cuda:1')"
"tensor(34.8533, device='cuda:1')"
"tensor(41.4677, device='cuda:1')"
"tensor(42.5504, device='cuda:1')"
"tensor(59.1241, device='cuda:1')"
"tensor(38.9747, device='cuda:1')"
"tensor(86.3913, device='cuda:1')"
"tensor(58.8071, device='cuda:1')"
"tensor(21.4384, device='cuda:1')"
"tensor(33.0535, device='cuda:1')"
"tensor(51.6950, device='cuda:1')"
"tensor(158.2006, device='cuda:1')"
"tensor(118.3718, device='cuda:1')"
"tensor(41.1788, device='cuda:1')"
"tensor(71.2517, device='cuda:1')"
"tensor(42.0506, device='cuda:1')"
"tensor(175.0269, device='cuda:1')"
"tensor(43.7535, device='cuda:1')"
"tensor(53.2030, device='cuda:1')"
"tensor(75.9445, device='cuda:1')"
"tensor(82.6799, device='cuda:1')"
"tensor(54.2896, device='cuda:1')"
"tensor(44.8870, device='cuda:1')"
"tensor(47.0554, device='cuda:1')"
"tensor(45.3705, device='cuda:1')"
"tensor(56.7153, device='cuda:1')"
"tensor(104.0833, device='cuda:1')"
"tensor(79.5345, device='cuda:1')"
"tensor(39.2315, device='cuda:1')"
"tensor(29.2125, device='cuda:1')"
"tensor(28.3314, device='cuda:1')"
"tensor(24.1459, device='cuda:1')"
"tensor(21.1716, device='cuda:1')"
"tensor(90.5065, device='cuda:1')"
"tensor(21.3645, device='cuda:1')"
"tensor(61.0805, device='cuda:1')"
"tensor(57.1959, device='cuda:1')"
"tensor(52.1372, device='cuda:1')"
"tensor(57.8875, device='cuda:1')"
"tensor(29.7239, device='cuda:1')"
"tensor(43.4247, device='cuda:1')"
"tensor(33.5368, device='cuda:1')"
"tensor(17.7775, device='cuda:1')"
"tensor(56.5623, device='cuda:1')"
"tensor(67.3772, device='cuda:1')"
"tensor(63.6051, device='cuda:1')"
"tensor(42.7811, device='cuda:1')"
"tensor(46.1826, device='cuda:1')"
"tensor(45.7574, device='cuda:1')"
"tensor(27.3797, device='cuda:1')"
"tensor(81.8262, device='cuda:1')"
"tensor(27.8022, device='cuda:1')"
"tensor(72.6683, device='cuda:1')"
"tensor(55.7672, device='cuda:1')"
"tensor(40.9132, device='cuda:1')"
"tensor(31.3780, device='cuda:1')"
"tensor(62.5117, device='cuda:1')"
"tensor(39.3598, device='cuda:1')"
"tensor(36.8534, device='cuda:1')"
"tensor(36.6636, device='cuda:1')"
"tensor(30.2324, device='cuda:1')"
"tensor(64.2641, device='cuda:1')"
"tensor(20.8386, device='cuda:1')"
"tensor(59.0775, device='cuda:1')"
"tensor(18.1602, device='cuda:1')"
"tensor(52.7111, device='cuda:1')"
"tensor(67.1104, device='cuda:1')"
"tensor(32.3529, device='cuda:1')"
"tensor(42.3482, device='cuda:1')"
"tensor(43.4551, device='cuda:1')"
"tensor(45.7937, device='cuda:1')"
"tensor(42.6793, device='cuda:1')"
"tensor(59.9891, device='cuda:1')"
"tensor(40.4546, device='cuda:1')"
"tensor(39.3492, device='cuda:1')"
"tensor(26.2044, device='cuda:1')"
"tensor(78.7335, device='cuda:1')"
"tensor(39.8134, device='cuda:1')"
"tensor(65.7101, device='cuda:1')"
"tensor(51.3375, device='cuda:1')"
"tensor(39.3280, device='cuda:1')"
"tensor(50.7909, device='cuda:1')"
"tensor(25.4388, device='cuda:1')"
"tensor(67.8040, device='cuda:1')"
"tensor(57.6052, device='cuda:1')"
"tensor(77.7858, device='cuda:1')"
"tensor(89.4585, device='cuda:1')"
"tensor(44.9627, device='cuda:1')"
"tensor(80.9008, device='cuda:1')"
"tensor(55.3887, device='cuda:1')"
"tensor(72.1352, device='cuda:1')"
"tensor(40.4564, device='cuda:1')"
"tensor(106.1271, device='cuda:1')"
