"tensor(28.2717, device='cuda:1')"
"tensor(40.6336, device='cuda:1')"
"tensor(37.8696, device='cuda:1')"
"tensor(41.5571, device='cuda:1')"
"tensor(33.6263, device='cuda:1')"
"tensor(35.1116, device='cuda:1')"
"tensor(57.5586, device='cuda:1')"
"tensor(57.6251, device='cuda:1')"
"tensor(19.6482, device='cuda:1')"
"tensor(112.6393, device='cuda:1')"
"tensor(49.5304, device='cuda:1')"
"tensor(64.2238, device='cuda:1')"
"tensor(30.0521, device='cuda:1')"
"tensor(253.9085, device='cuda:1')"
"tensor(59.4306, device='cuda:1')"
"tensor(43.2907, device='cuda:1')"
"tensor(21.7585, device='cuda:1')"
"tensor(39.3688, device='cuda:1')"
"tensor(21.9563, device='cuda:1')"
"tensor(132.2884, device='cuda:1')"
"tensor(63.9587, device='cuda:1')"
"tensor(51.5961, device='cuda:1')"
"tensor(33.0246, device='cuda:1')"
"tensor(67.1248, device='cuda:1')"
"tensor(18.5088, device='cuda:1')"
"tensor(44.5131, device='cuda:1')"
"tensor(46.9812, device='cuda:1')"
"tensor(63.2706, device='cuda:1')"
"tensor(101.6367, device='cuda:1')"
"tensor(15.7716, device='cuda:1')"
"tensor(37.1893, device='cuda:1')"
"tensor(44.6272, device='cuda:1')"
"tensor(23.1093, device='cuda:1')"
"tensor(63.2597, device='cuda:1')"
"tensor(28.9262, device='cuda:1')"
"tensor(53.1453, device='cuda:1')"
"tensor(46.0960, device='cuda:1')"
"tensor(39.4658, device='cuda:1')"
"tensor(113.6986, device='cuda:1')"
"tensor(99.7146, device='cuda:1')"
"tensor(49.2812, device='cuda:1')"
"tensor(64.1799, device='cuda:1')"
"tensor(94.2252, device='cuda:1')"
"tensor(48.2388, device='cuda:1')"
"tensor(40.2797, device='cuda:1')"
"tensor(47.7183, device='cuda:1')"
"tensor(124.2942, device='cuda:1')"
"tensor(113.8340, device='cuda:1')"
"tensor(211.3062, device='cuda:1')"
"tensor(165.0165, device='cuda:1')"
"tensor(24.9894, device='cuda:1')"
"tensor(54.5752, device='cuda:1')"
"tensor(60.4167, device='cuda:1')"
"tensor(20.3977, device='cuda:1')"
"tensor(24.8190, device='cuda:1')"
"tensor(25.2083, device='cuda:1')"
"tensor(27.8625, device='cuda:1')"
"tensor(44.6167, device='cuda:1')"
"tensor(41.4731, device='cuda:1')"
"tensor(61.3982, device='cuda:1')"
"tensor(139.7555, device='cuda:1')"
"tensor(61.6981, device='cuda:1')"
"tensor(32.2486, device='cuda:1')"
"tensor(38.9066, device='cuda:1')"
"tensor(38.0005, device='cuda:1')"
"tensor(29.0116, device='cuda:1')"
"tensor(43.6442, device='cuda:1')"
"tensor(77.9556, device='cuda:1')"
"tensor(47.3845, device='cuda:1')"
"tensor(28.7954, device='cuda:1')"
"tensor(46.3871, device='cuda:1')"
"tensor(275.6422, device='cuda:1')"
"tensor(31.0950, device='cuda:1')"
"tensor(31.3911, device='cuda:1')"
"tensor(38.3920, device='cuda:1')"
"tensor(29.4731, device='cuda:1')"
"tensor(66.3395, device='cuda:1')"
"tensor(65.2351, device='cuda:1')"
"tensor(31.7307, device='cuda:1')"
"tensor(59.8749, device='cuda:1')"
"tensor(61.3374, device='cuda:1')"
"tensor(179.4454, device='cuda:1')"
"tensor(50.5173, device='cuda:1')"
"tensor(52.4170, device='cuda:1')"
"tensor(63.8247, device='cuda:1')"
"tensor(99.0775, device='cuda:1')"
"tensor(39.9436, device='cuda:1')"
"tensor(41.8704, device='cuda:1')"
"tensor(42.4851, device='cuda:1')"
"tensor(41.8830, device='cuda:1')"
"tensor(28.4175, device='cuda:1')"
"tensor(62.4563, device='cuda:1')"
"tensor(68.7070, device='cuda:1')"
"tensor(75.3895, device='cuda:1')"
"tensor(57.0213, device='cuda:1')"
"tensor(62.3656, device='cuda:1')"
"tensor(72.6507, device='cuda:1')"
"tensor(55.8967, device='cuda:1')"
"tensor(31.7983, device='cuda:1')"
"tensor(34.6190, device='cuda:1')"
"tensor(74.7820, device='cuda:1')"
"tensor(38.9184, device='cuda:1')"
"tensor(44.9099, device='cuda:1')"
"tensor(71.4227, device='cuda:1')"
"tensor(27.1802, device='cuda:1')"
"tensor(51.2102, device='cuda:1')"
"tensor(27.9898, device='cuda:1')"
"tensor(54.8339, device='cuda:1')"
"tensor(16.5170, device='cuda:1')"
"tensor(32.7001, device='cuda:1')"
"tensor(55.9530, device='cuda:1')"
"tensor(40.1589, device='cuda:1')"
"tensor(52.3205, device='cuda:1')"
"tensor(14.4144, device='cuda:1')"
"tensor(31.1608, device='cuda:1')"
"tensor(33.9013, device='cuda:1')"
"tensor(65.0234, device='cuda:1')"
"tensor(32.6962, device='cuda:1')"
"tensor(38.6097, device='cuda:1')"
"tensor(16.9366, device='cuda:1')"
"tensor(77.5873, device='cuda:1')"
"tensor(45.9149, device='cuda:1')"
"tensor(37.5013, device='cuda:1')"
"tensor(44.9585, device='cuda:1')"
"tensor(35.5174, device='cuda:1')"
"tensor(40.2431, device='cuda:1')"
"tensor(24.8297, device='cuda:1')"
"tensor(54.5746, device='cuda:1')"
"tensor(36.8361, device='cuda:1')"
"tensor(46.9113, device='cuda:1')"
"tensor(76.0668, device='cuda:1')"
"tensor(63.6886, device='cuda:1')"
"tensor(59.4372, device='cuda:1')"
"tensor(74.3796, device='cuda:1')"
"tensor(33.6199, device='cuda:1')"
"tensor(53.1449, device='cuda:1')"
"tensor(27.9490, device='cuda:1')"
"tensor(39.6372, device='cuda:1')"
"tensor(82.7279, device='cuda:1')"
"tensor(13.6392, device='cuda:1')"
"tensor(72.2535, device='cuda:1')"
"tensor(23.1519, device='cuda:1')"
"tensor(51.4798, device='cuda:1')"
"tensor(41.0388, device='cuda:1')"
"tensor(40.6932, device='cuda:1')"
"tensor(55.6985, device='cuda:1')"
"tensor(34.5292, device='cuda:1')"
"tensor(38.7867, device='cuda:1')"
"tensor(52.4284, device='cuda:1')"
"tensor(22.0139, device='cuda:1')"
"tensor(40.3990, device='cuda:1')"
"tensor(45.3046, device='cuda:1')"
"tensor(29.7696, device='cuda:1')"
"tensor(29.2367, device='cuda:1')"
"tensor(34.3855, device='cuda:1')"
"tensor(32.2081, device='cuda:1')"
"tensor(47.3195, device='cuda:1')"
"tensor(71.9584, device='cuda:1')"
"tensor(47.5785, device='cuda:1')"
"tensor(112.7825, device='cuda:1')"
"tensor(60.5626, device='cuda:1')"
"tensor(40.4210, device='cuda:1')"
"tensor(209.4509, device='cuda:1')"
"tensor(53.4923, device='cuda:1')"
"tensor(36.9726, device='cuda:1')"
"tensor(56.2206, device='cuda:1')"
"tensor(26.6456, device='cuda:1')"
"tensor(21.9819, device='cuda:1')"
"tensor(30.3074, device='cuda:1')"
"tensor(31.7616, device='cuda:1')"
"tensor(61.2915, device='cuda:1')"
"tensor(51.1850, device='cuda:1')"
"tensor(32.5127, device='cuda:1')"
"tensor(53.9127, device='cuda:1')"
"tensor(36.7247, device='cuda:1')"
"tensor(138.5272, device='cuda:1')"
"tensor(43.3722, device='cuda:1')"
"tensor(68.3372, device='cuda:1')"
"tensor(35.9098, device='cuda:1')"
"tensor(26.8423, device='cuda:1')"
"tensor(103.8221, device='cuda:1')"
"tensor(26.6698, device='cuda:1')"
"tensor(54.6308, device='cuda:1')"
"tensor(57.6646, device='cuda:1')"
"tensor(31.6860, device='cuda:1')"
"tensor(41.7310, device='cuda:1')"
"tensor(42.7118, device='cuda:1')"
"tensor(48.2337, device='cuda:1')"
"tensor(28.4847, device='cuda:1')"
"tensor(34.1318, device='cuda:1')"
"tensor(77.8409, device='cuda:1')"
"tensor(71.2513, device='cuda:1')"
"tensor(46.0911, device='cuda:1')"
"tensor(39.5009, device='cuda:1')"
"tensor(75.2218, device='cuda:1')"
"tensor(44.5011, device='cuda:1')"
"tensor(98.8020, device='cuda:1')"
"tensor(49.4346, device='cuda:1')"
"tensor(32.2199, device='cuda:1')"
"tensor(24.0897, device='cuda:1')"
"tensor(60.0152, device='cuda:1')"
"tensor(72.6396, device='cuda:1')"
"tensor(47.7455, device='cuda:1')"
"tensor(17.3868, device='cuda:1')"
"tensor(50.6975, device='cuda:1')"
"tensor(81.4922, device='cuda:1')"
"tensor(98.8026, device='cuda:1')"
"tensor(48.3642, device='cuda:1')"
"tensor(39.9945, device='cuda:1')"
"tensor(63.7923, device='cuda:1')"
"tensor(24.3580, device='cuda:1')"
"tensor(54.7675, device='cuda:1')"
"tensor(67.3884, device='cuda:1')"
"tensor(85.2856, device='cuda:1')"
"tensor(46.4127, device='cuda:1')"
"tensor(9.8539, device='cuda:1')"
"tensor(61.3609, device='cuda:1')"
"tensor(69.8589, device='cuda:1')"
"tensor(56.9825, device='cuda:1')"
"tensor(71.7995, device='cuda:1')"
"tensor(49.1274, device='cuda:1')"
"tensor(29.1911, device='cuda:1')"
"tensor(61.2469, device='cuda:1')"
"tensor(49.2181, device='cuda:1')"
"tensor(58.3573, device='cuda:1')"
"tensor(59.4289, device='cuda:1')"
"tensor(52.6690, device='cuda:1')"
"tensor(29.8725, device='cuda:1')"
"tensor(25.1100, device='cuda:1')"
"tensor(43.5233, device='cuda:1')"
"tensor(37.5174, device='cuda:1')"
"tensor(39.5818, device='cuda:1')"
"tensor(25.4348, device='cuda:1')"
"tensor(17.5490, device='cuda:1')"
"tensor(33.7749, device='cuda:1')"
"tensor(123.9823, device='cuda:1')"
"tensor(55.6463, device='cuda:1')"
"tensor(41.9502, device='cuda:1')"
"tensor(134.0794, device='cuda:1')"
"tensor(46.9579, device='cuda:1')"
"tensor(65.5802, device='cuda:1')"
"tensor(42.7655, device='cuda:1')"
"tensor(39.0952, device='cuda:1')"
"tensor(72.8724, device='cuda:1')"
"tensor(56.8237, device='cuda:1')"
"tensor(52.8750, device='cuda:1')"
"tensor(81.3048, device='cuda:1')"
"tensor(83.6065, device='cuda:1')"
"tensor(24.8815, device='cuda:1')"
"tensor(31.9398, device='cuda:1')"
"tensor(43.8045, device='cuda:1')"
"tensor(79.8047, device='cuda:1')"
"tensor(115.4047, device='cuda:1')"
"tensor(50.6591, device='cuda:1')"
"tensor(52.3258, device='cuda:1')"
"tensor(32.5356, device='cuda:1')"
"tensor(26.8153, device='cuda:1')"
"tensor(54.1613, device='cuda:1')"
"tensor(37.1919, device='cuda:1')"
"tensor(39.0588, device='cuda:1')"
"tensor(26.1408, device='cuda:1')"
"tensor(46.9123, device='cuda:1')"
"tensor(51.2615, device='cuda:1')"
"tensor(41.8783, device='cuda:1')"
"tensor(57.0781, device='cuda:1')"
"tensor(54.5279, device='cuda:1')"
"tensor(24.8381, device='cuda:1')"
"tensor(37.4462, device='cuda:1')"
"tensor(72.4794, device='cuda:1')"
"tensor(30.2213, device='cuda:1')"
"tensor(90.1329, device='cuda:1')"
"tensor(77.8365, device='cuda:1')"
"tensor(40.2860, device='cuda:1')"
"tensor(61.1385, device='cuda:1')"
"tensor(58.9391, device='cuda:1')"
"tensor(71.8778, device='cuda:1')"
"tensor(21.7527, device='cuda:1')"
"tensor(37.3597, device='cuda:1')"
"tensor(35.8579, device='cuda:1')"
"tensor(67.5360, device='cuda:1')"
"tensor(66.3808, device='cuda:1')"
"tensor(48.0715, device='cuda:1')"
"tensor(22.8326, device='cuda:1')"
"tensor(52.9923, device='cuda:1')"
"tensor(29.6064, device='cuda:1')"
"tensor(43.2539, device='cuda:1')"
"tensor(79.2303, device='cuda:1')"
"tensor(60.4260, device='cuda:1')"
"tensor(19.1850, device='cuda:1')"
"tensor(68.7941, device='cuda:1')"
"tensor(21.8100, device='cuda:1')"
"tensor(37.7408, device='cuda:1')"
"tensor(19.7960, device='cuda:1')"
"tensor(41.8295, device='cuda:1')"
"tensor(21.5317, device='cuda:1')"
"tensor(17.7732, device='cuda:1')"
"tensor(58.8707, device='cuda:1')"
"tensor(27.5339, device='cuda:1')"
"tensor(49.7632, device='cuda:1')"
"tensor(33.8211, device='cuda:1')"
"tensor(36.0787, device='cuda:1')"
"tensor(51.8433, device='cuda:1')"
"tensor(85.0767, device='cuda:1')"
"tensor(50.7169, device='cuda:1')"
"tensor(27.9002, device='cuda:1')"
"tensor(59.7319, device='cuda:1')"
"tensor(34.0956, device='cuda:1')"
"tensor(45.2037, device='cuda:1')"
"tensor(21.9409, device='cuda:1')"
"tensor(53.5128, device='cuda:1')"
"tensor(170.3384, device='cuda:1')"
"tensor(93.0058, device='cuda:1')"
"tensor(152.1511, device='cuda:1')"
"tensor(28.9489, device='cuda:1')"
"tensor(38.8652, device='cuda:1')"
"tensor(22.9236, device='cuda:1')"
"tensor(46.2884, device='cuda:1')"
"tensor(24.7554, device='cuda:1')"
"tensor(99.1140, device='cuda:1')"
"tensor(35.9644, device='cuda:1')"
"tensor(52.5839, device='cuda:1')"
"tensor(259.8835, device='cuda:1')"
"tensor(39.9737, device='cuda:1')"
"tensor(38.2102, device='cuda:1')"
"tensor(55.7851, device='cuda:1')"
"tensor(81.8904, device='cuda:1')"
"tensor(55.3556, device='cuda:1')"
"tensor(44.4592, device='cuda:1')"
"tensor(98.1740, device='cuda:1')"
"tensor(36.2668, device='cuda:1')"
"tensor(64.9632, device='cuda:1')"
"tensor(59.6527, device='cuda:1')"
"tensor(38.5214, device='cuda:1')"
"tensor(33.5148, device='cuda:1')"
"tensor(71.4906, device='cuda:1')"
"tensor(34.0198, device='cuda:1')"
"tensor(49.0483, device='cuda:1')"
"tensor(21.3895, device='cuda:1')"
"tensor(48.2510, device='cuda:1')"
"tensor(83.6038, device='cuda:1')"
"tensor(25.5085, device='cuda:1')"
"tensor(38.6117, device='cuda:1')"
"tensor(58.0357, device='cuda:1')"
"tensor(23.7064, device='cuda:1')"
"tensor(34.8156, device='cuda:1')"
"tensor(246.9317, device='cuda:1')"
"tensor(171.8184, device='cuda:1')"
"tensor(33.0426, device='cuda:1')"
"tensor(89.0102, device='cuda:1')"
"tensor(36.2804, device='cuda:1')"
"tensor(105.7743, device='cuda:1')"
"tensor(46.7638, device='cuda:1')"
"tensor(46.2484, device='cuda:1')"
"tensor(91.9564, device='cuda:1')"
"tensor(46.6631, device='cuda:1')"
"tensor(140.2204, device='cuda:1')"
"tensor(26.6329, device='cuda:1')"
"tensor(67.8915, device='cuda:1')"
"tensor(48.7031, device='cuda:1')"
"tensor(52.3646, device='cuda:1')"
"tensor(34.6955, device='cuda:1')"
"tensor(50.0853, device='cuda:1')"
"tensor(55.8660, device='cuda:1')"
"tensor(16.2626, device='cuda:1')"
"tensor(71.4253, device='cuda:1')"
"tensor(71.2860, device='cuda:1')"
"tensor(38.3172, device='cuda:1')"
"tensor(41.1133, device='cuda:1')"
"tensor(59.4469, device='cuda:1')"
"tensor(52.4949, device='cuda:1')"
"tensor(16.9455, device='cuda:1')"
"tensor(47.7929, device='cuda:1')"
"tensor(75.2274, device='cuda:1')"
"tensor(86.6144, device='cuda:1')"
"tensor(24.4699, device='cuda:1')"
"tensor(48.1913, device='cuda:1')"
"tensor(58.3028, device='cuda:1')"
"tensor(33.7402, device='cuda:1')"
"tensor(20.3340, device='cuda:1')"
"tensor(41.2418, device='cuda:1')"
"tensor(47.8953, device='cuda:1')"
"tensor(15.1786, device='cuda:1')"
"tensor(23.5404, device='cuda:1')"
"tensor(64.0567, device='cuda:1')"
"tensor(59.7901, device='cuda:1')"
"tensor(58.9961, device='cuda:1')"
"tensor(17.3529, device='cuda:1')"
"tensor(124.2001, device='cuda:1')"
"tensor(42.2577, device='cuda:1')"
"tensor(62.0945, device='cuda:1')"
"tensor(40.0237, device='cuda:1')"
"tensor(58.9425, device='cuda:1')"
"tensor(58.1978, device='cuda:1')"
"tensor(223.8133, device='cuda:1')"
"tensor(72.3089, device='cuda:1')"
"tensor(46.5507, device='cuda:1')"
"tensor(27.7243, device='cuda:1')"
"tensor(75.8832, device='cuda:1')"
"tensor(16.0995, device='cuda:1')"
"tensor(64.6595, device='cuda:1')"
"tensor(96.5931, device='cuda:1')"
"tensor(27.5723, device='cuda:1')"
"tensor(63.2410, device='cuda:1')"
"tensor(82.1550, device='cuda:1')"
"tensor(57.0423, device='cuda:1')"
"tensor(49.1733, device='cuda:1')"
"tensor(24.7931, device='cuda:1')"
"tensor(26.3689, device='cuda:1')"
"tensor(14.9070, device='cuda:1')"
"tensor(50.0198, device='cuda:1')"
"tensor(27.0238, device='cuda:1')"
"tensor(27.1623, device='cuda:1')"
"tensor(87.9832, device='cuda:1')"
"tensor(64.8283, device='cuda:1')"
"tensor(79.4662, device='cuda:1')"
"tensor(48.0035, device='cuda:1')"
"tensor(43.9374, device='cuda:1')"
"tensor(42.0743, device='cuda:1')"
"tensor(53.3450, device='cuda:1')"
"tensor(41.2061, device='cuda:1')"
"tensor(26.5145, device='cuda:1')"
"tensor(69.1011, device='cuda:1')"
"tensor(29.0201, device='cuda:1')"
"tensor(74.8611, device='cuda:1')"
"tensor(36.8826, device='cuda:1')"
"tensor(53.1640, device='cuda:1')"
"tensor(117.5991, device='cuda:1')"
"tensor(38.0645, device='cuda:1')"
"tensor(45.5008, device='cuda:1')"
"tensor(44.7808, device='cuda:1')"
"tensor(20.6836, device='cuda:1')"
"tensor(38.3044, device='cuda:1')"
"tensor(33.3325, device='cuda:1')"
"tensor(85.8367, device='cuda:1')"
"tensor(46.1143, device='cuda:1')"
"tensor(67.7608, device='cuda:1')"
"tensor(59.0562, device='cuda:1')"
"tensor(51.9434, device='cuda:1')"
"tensor(194.4075, device='cuda:1')"
"tensor(35.1255, device='cuda:1')"
"tensor(18.3235, device='cuda:1')"
"tensor(38.9122, device='cuda:1')"
"tensor(49.2334, device='cuda:1')"
"tensor(29.0965, device='cuda:1')"
"tensor(37.4064, device='cuda:1')"
"tensor(73.1955, device='cuda:1')"
"tensor(32.5702, device='cuda:1')"
"tensor(38.9317, device='cuda:1')"
"tensor(30.9578, device='cuda:1')"
"tensor(67.7897, device='cuda:1')"
"tensor(19.8364, device='cuda:1')"
"tensor(42.4850, device='cuda:1')"
"tensor(52.6962, device='cuda:1')"
"tensor(43.9884, device='cuda:1')"
"tensor(61.4057, device='cuda:1')"
"tensor(45.7945, device='cuda:1')"
"tensor(70.4113, device='cuda:1')"
"tensor(22.5223, device='cuda:1')"
"tensor(71.0667, device='cuda:1')"
"tensor(27.3478, device='cuda:1')"
"tensor(80.3854, device='cuda:1')"
"tensor(22.6506, device='cuda:1')"
"tensor(24.5407, device='cuda:1')"
"tensor(19.0130, device='cuda:1')"
"tensor(58.8218, device='cuda:1')"
"tensor(14.7673, device='cuda:1')"
"tensor(56.9771, device='cuda:1')"
"tensor(14.0559, device='cuda:1')"
"tensor(59.8208, device='cuda:1')"
"tensor(40.0648, device='cuda:1')"
"tensor(92.8315, device='cuda:1')"
"tensor(77.7708, device='cuda:1')"
"tensor(31.6011, device='cuda:1')"
"tensor(20.7404, device='cuda:1')"
"tensor(38.9764, device='cuda:1')"
"tensor(29.5507, device='cuda:1')"
"tensor(70.6810, device='cuda:1')"
"tensor(18.5942, device='cuda:1')"
"tensor(58.2206, device='cuda:1')"
"tensor(61.1203, device='cuda:1')"
"tensor(35.2578, device='cuda:1')"
"tensor(22.4531, device='cuda:1')"
"tensor(36.6766, device='cuda:1')"
"tensor(40.2877, device='cuda:1')"
"tensor(47.9031, device='cuda:1')"
"tensor(31.2815, device='cuda:1')"
"tensor(43.0935, device='cuda:1')"
"tensor(22.6069, device='cuda:1')"
"tensor(22.8896, device='cuda:1')"
"tensor(40.7395, device='cuda:1')"
"tensor(35.1586, device='cuda:1')"
"tensor(92.1817, device='cuda:1')"
"tensor(44.3454, device='cuda:1')"
"tensor(77.1987, device='cuda:1')"
"tensor(52.3541, device='cuda:1')"
"tensor(114.3155, device='cuda:1')"
"tensor(85.3259, device='cuda:1')"
"tensor(22.1821, device='cuda:1')"
"tensor(21.8122, device='cuda:1')"
"tensor(46.5717, device='cuda:1')"
"tensor(91.3956, device='cuda:1')"
"tensor(28.7478, device='cuda:1')"
"tensor(38.4264, device='cuda:1')"
"tensor(50.0032, device='cuda:1')"
"tensor(64.3614, device='cuda:1')"
"tensor(33.3407, device='cuda:1')"
"tensor(84.5145, device='cuda:1')"
"tensor(33.0018, device='cuda:1')"
"tensor(17.4511, device='cuda:1')"
"tensor(16.4905, device='cuda:1')"
"tensor(192.8344, device='cuda:1')"
"tensor(40.5221, device='cuda:1')"
"tensor(83.3318, device='cuda:1')"
"tensor(40.1383, device='cuda:1')"
"tensor(51.3195, device='cuda:1')"
"tensor(26.3897, device='cuda:1')"
"tensor(33.1575, device='cuda:1')"
"tensor(95.3039, device='cuda:1')"
"tensor(37.9007, device='cuda:1')"
"tensor(80.8363, device='cuda:1')"
"tensor(30.5190, device='cuda:1')"
"tensor(34.6392, device='cuda:1')"
"tensor(60.0539, device='cuda:1')"
"tensor(58.7075, device='cuda:1')"
"tensor(20.7723, device='cuda:1')"
"tensor(29.8252, device='cuda:1')"
"tensor(25.4081, device='cuda:1')"
"tensor(51.5490, device='cuda:1')"
"tensor(17.8895, device='cuda:1')"
"tensor(84.0622, device='cuda:1')"
"tensor(43.4755, device='cuda:1')"
"tensor(43.3021, device='cuda:1')"
"tensor(32.0788, device='cuda:1')"
"tensor(72.5785, device='cuda:1')"
"tensor(90.5462, device='cuda:1')"
"tensor(39.0464, device='cuda:1')"
"tensor(80.7473, device='cuda:1')"
"tensor(16.1528, device='cuda:1')"
"tensor(91.4389, device='cuda:1')"
"tensor(47.0062, device='cuda:1')"
"tensor(42.5574, device='cuda:1')"
"tensor(59.5802, device='cuda:1')"
"tensor(43.4153, device='cuda:1')"
"tensor(44.3396, device='cuda:1')"
"tensor(44.8045, device='cuda:1')"
"tensor(27.5008, device='cuda:1')"
"tensor(73.5975, device='cuda:1')"
"tensor(38.2428, device='cuda:1')"
"tensor(72.7641, device='cuda:1')"
"tensor(31.5454, device='cuda:1')"
"tensor(37.7687, device='cuda:1')"
"tensor(55.9015, device='cuda:1')"
"tensor(30.0888, device='cuda:1')"
"tensor(36.2822, device='cuda:1')"
"tensor(34.4582, device='cuda:1')"
"tensor(26.7748, device='cuda:1')"
"tensor(68.5497, device='cuda:1')"
"tensor(66.0620, device='cuda:1')"
"tensor(10.3488, device='cuda:1')"
"tensor(62.5386, device='cuda:1')"
"tensor(12.8454, device='cuda:1')"
"tensor(28.8943, device='cuda:1')"
"tensor(16.1457, device='cuda:1')"
"tensor(69.2634, device='cuda:1')"
"tensor(131.6746, device='cuda:1')"
"tensor(30.8075, device='cuda:1')"
"tensor(57.1086, device='cuda:1')"
"tensor(32.5733, device='cuda:1')"
"tensor(53.9351, device='cuda:1')"
"tensor(38.2065, device='cuda:1')"
"tensor(56.7161, device='cuda:1')"
"tensor(24.1079, device='cuda:1')"
"tensor(53.1121, device='cuda:1')"
"tensor(111.4336, device='cuda:1')"
"tensor(35.0802, device='cuda:1')"
"tensor(57.1372, device='cuda:1')"
"tensor(55.6116, device='cuda:1')"
"tensor(23.6766, device='cuda:1')"
"tensor(46.4419, device='cuda:1')"
"tensor(39.7885, device='cuda:1')"
"tensor(40.5769, device='cuda:1')"
"tensor(62.5737, device='cuda:1')"
"tensor(46.4691, device='cuda:1')"
"tensor(45.9291, device='cuda:1')"
"tensor(79.8703, device='cuda:1')"
"tensor(31.5267, device='cuda:1')"
"tensor(27.4440, device='cuda:1')"
"tensor(38.6995, device='cuda:1')"
"tensor(55.0385, device='cuda:1')"
"tensor(67.1790, device='cuda:1')"
"tensor(20.8057, device='cuda:1')"
"tensor(26.6740, device='cuda:1')"
"tensor(35.5737, device='cuda:1')"
"tensor(65.9410, device='cuda:1')"
"tensor(49.3042, device='cuda:1')"
"tensor(23.9827, device='cuda:1')"
"tensor(35.4953, device='cuda:1')"
"tensor(40.0405, device='cuda:1')"
"tensor(74.4731, device='cuda:1')"
"tensor(41.5845, device='cuda:1')"
"tensor(60.7768, device='cuda:1')"
"tensor(62.1890, device='cuda:1')"
"tensor(46.2874, device='cuda:1')"
"tensor(29.8729, device='cuda:1')"
"tensor(58.8181, device='cuda:1')"
"tensor(43.5968, device='cuda:1')"
"tensor(24.6164, device='cuda:1')"
"tensor(17.0632, device='cuda:1')"
"tensor(37.0873, device='cuda:1')"
"tensor(57.1791, device='cuda:1')"
"tensor(57.2690, device='cuda:1')"
"tensor(40.2429, device='cuda:1')"
"tensor(90.9961, device='cuda:1')"
"tensor(57.1848, device='cuda:1')"
"tensor(20.8192, device='cuda:1')"
"tensor(56.1017, device='cuda:1')"
"tensor(25.6463, device='cuda:1')"
"tensor(18.1450, device='cuda:1')"
"tensor(39.8468, device='cuda:1')"
"tensor(31.4111, device='cuda:1')"
"tensor(21.1933, device='cuda:1')"
"tensor(19.7634, device='cuda:1')"
"tensor(45.7366, device='cuda:1')"
"tensor(43.6135, device='cuda:1')"
"tensor(70.0691, device='cuda:1')"
"tensor(40.5090, device='cuda:1')"
"tensor(26.8738, device='cuda:1')"
"tensor(32.0615, device='cuda:1')"
"tensor(58.2084, device='cuda:1')"
"tensor(40.7610, device='cuda:1')"
"tensor(51.4594, device='cuda:1')"
"tensor(26.9121, device='cuda:1')"
"tensor(37.7521, device='cuda:1')"
"tensor(39.5598, device='cuda:1')"
"tensor(66.2502, device='cuda:1')"
"tensor(53.5417, device='cuda:1')"
"tensor(44.4325, device='cuda:1')"
"tensor(76.2947, device='cuda:1')"
"tensor(75.7729, device='cuda:1')"
"tensor(36.1939, device='cuda:1')"
"tensor(46.6603, device='cuda:1')"
"tensor(24.4756, device='cuda:1')"
"tensor(34.8664, device='cuda:1')"
"tensor(46.1023, device='cuda:1')"
"tensor(63.6099, device='cuda:1')"
"tensor(75.4269, device='cuda:1')"
"tensor(45.7382, device='cuda:1')"
"tensor(29.6188, device='cuda:1')"
"tensor(68.0014, device='cuda:1')"
"tensor(124.9878, device='cuda:1')"
"tensor(49.7275, device='cuda:1')"
"tensor(38.6581, device='cuda:1')"
"tensor(78.0991, device='cuda:1')"
"tensor(29.6858, device='cuda:1')"
"tensor(30.9323, device='cuda:1')"
"tensor(46.9116, device='cuda:1')"
"tensor(22.2105, device='cuda:1')"
"tensor(34.0772, device='cuda:1')"
"tensor(124.3574, device='cuda:1')"
"tensor(115.0390, device='cuda:1')"
"tensor(19.2585, device='cuda:1')"
"tensor(50.6253, device='cuda:1')"
"tensor(50.8221, device='cuda:1')"
"tensor(77.5372, device='cuda:1')"
"tensor(37.9460, device='cuda:1')"
"tensor(34.5129, device='cuda:1')"
"tensor(69.6341, device='cuda:1')"
"tensor(38.4951, device='cuda:1')"
"tensor(24.4778, device='cuda:1')"
"tensor(31.0772, device='cuda:1')"
"tensor(42.0689, device='cuda:1')"
"tensor(86.2410, device='cuda:1')"
"tensor(38.9864, device='cuda:1')"
"tensor(26.4677, device='cuda:1')"
"tensor(75.5517, device='cuda:1')"
"tensor(51.1506, device='cuda:1')"
"tensor(43.2874, device='cuda:1')"
"tensor(23.4822, device='cuda:1')"
"tensor(57.4874, device='cuda:1')"
"tensor(32.9902, device='cuda:1')"
"tensor(40.2676, device='cuda:1')"
"tensor(50.6635, device='cuda:1')"
"tensor(27.7372, device='cuda:1')"
"tensor(55.3057, device='cuda:1')"
"tensor(58.6544, device='cuda:1')"
"tensor(28.1436, device='cuda:1')"
"tensor(42.2886, device='cuda:1')"
"tensor(38.6631, device='cuda:1')"
"tensor(22.1633, device='cuda:1')"
"tensor(81.2883, device='cuda:1')"
"tensor(29.9987, device='cuda:1')"
"tensor(20.5214, device='cuda:1')"
"tensor(66.1053, device='cuda:1')"
"tensor(23.8736, device='cuda:1')"
"tensor(47.7365, device='cuda:1')"
"tensor(25.2115, device='cuda:1')"
"tensor(68.7919, device='cuda:1')"
"tensor(55.8157, device='cuda:1')"
"tensor(25.2248, device='cuda:1')"
"tensor(68.0924, device='cuda:1')"
