"tensor(35.8165, device='cuda:1')"
"tensor(67.1976, device='cuda:1')"
"tensor(35.7245, device='cuda:1')"
"tensor(58.9521, device='cuda:1')"
"tensor(25.2943, device='cuda:1')"
"tensor(110.8857, device='cuda:1')"
"tensor(40.8670, device='cuda:1')"
"tensor(47.3608, device='cuda:1')"
"tensor(55.9957, device='cuda:1')"
"tensor(36.5690, device='cuda:1')"
"tensor(131.2584, device='cuda:1')"
"tensor(25.5900, device='cuda:1')"
"tensor(61.5503, device='cuda:1')"
"tensor(24.2501, device='cuda:1')"
"tensor(54.1430, device='cuda:1')"
"tensor(86.6773, device='cuda:1')"
"tensor(64.7746, device='cuda:1')"
"tensor(24.8098, device='cuda:1')"
"tensor(116.4243, device='cuda:1')"
"tensor(60.6444, device='cuda:1')"
"tensor(27.7809, device='cuda:1')"
"tensor(74.9229, device='cuda:1')"
"tensor(54.4038, device='cuda:1')"
"tensor(46.2408, device='cuda:1')"
"tensor(82.7046, device='cuda:1')"
"tensor(64.2446, device='cuda:1')"
"tensor(46.2743, device='cuda:1')"
"tensor(43.4251, device='cuda:1')"
"tensor(47.1523, device='cuda:1')"
"tensor(21.2522, device='cuda:1')"
"tensor(39.1763, device='cuda:1')"
"tensor(41.9878, device='cuda:1')"
"tensor(34.7676, device='cuda:1')"
"tensor(39.8066, device='cuda:1')"
"tensor(125.9135, device='cuda:1')"
"tensor(62.5787, device='cuda:1')"
"tensor(65.0562, device='cuda:1')"
"tensor(51.8498, device='cuda:1')"
"tensor(40.5172, device='cuda:1')"
"tensor(53.3423, device='cuda:1')"
"tensor(31.8744, device='cuda:1')"
"tensor(88.9283, device='cuda:1')"
"tensor(44.9836, device='cuda:1')"
"tensor(38.6166, device='cuda:1')"
"tensor(33.1150, device='cuda:1')"
"tensor(51.4456, device='cuda:1')"
"tensor(68.6885, device='cuda:1')"
"tensor(26.5907, device='cuda:1')"
"tensor(76.3558, device='cuda:1')"
"tensor(50.7661, device='cuda:1')"
"tensor(47.2907, device='cuda:1')"
"tensor(105.3715, device='cuda:1')"
"tensor(53.2881, device='cuda:1')"
"tensor(77.4504, device='cuda:1')"
"tensor(40.2758, device='cuda:1')"
"tensor(61.1952, device='cuda:1')"
"tensor(38.0257, device='cuda:1')"
"tensor(45.2733, device='cuda:1')"
"tensor(78.0980, device='cuda:1')"
"tensor(31.8305, device='cuda:1')"
"tensor(99.4708, device='cuda:1')"
"tensor(19.8558, device='cuda:1')"
"tensor(26.0483, device='cuda:1')"
"tensor(36.9602, device='cuda:1')"
"tensor(32.7941, device='cuda:1')"
"tensor(37.0051, device='cuda:1')"
"tensor(25.0819, device='cuda:1')"
"tensor(52.1801, device='cuda:1')"
"tensor(28.6626, device='cuda:1')"
"tensor(28.8056, device='cuda:1')"
"tensor(48.5574, device='cuda:1')"
"tensor(65.5859, device='cuda:1')"
"tensor(72.5876, device='cuda:1')"
"tensor(67.6996, device='cuda:1')"
"tensor(69.0704, device='cuda:1')"
"tensor(40.7106, device='cuda:1')"
"tensor(29.6471, device='cuda:1')"
"tensor(31.4821, device='cuda:1')"
"tensor(25.8118, device='cuda:1')"
"tensor(19.5128, device='cuda:1')"
"tensor(48.3964, device='cuda:1')"
"tensor(24.2699, device='cuda:1')"
"tensor(115.3250, device='cuda:1')"
"tensor(53.1288, device='cuda:1')"
"tensor(33.5898, device='cuda:1')"
"tensor(56.7037, device='cuda:1')"
"tensor(36.1988, device='cuda:1')"
"tensor(23.8352, device='cuda:1')"
"tensor(33.1339, device='cuda:1')"
"tensor(64.7163, device='cuda:1')"
"tensor(52.3051, device='cuda:1')"
"tensor(48.0762, device='cuda:1')"
"tensor(60.3424, device='cuda:1')"
"tensor(58.0847, device='cuda:1')"
"tensor(146.8506, device='cuda:1')"
"tensor(47.2338, device='cuda:1')"
"tensor(41.1982, device='cuda:1')"
"tensor(72.7379, device='cuda:1')"
"tensor(46.7510, device='cuda:1')"
"tensor(75.4215, device='cuda:1')"
"tensor(41.2962, device='cuda:1')"
"tensor(75.7380, device='cuda:1')"
"tensor(45.2511, device='cuda:1')"
"tensor(24.6896, device='cuda:1')"
"tensor(50.5137, device='cuda:1')"
"tensor(72.3573, device='cuda:1')"
"tensor(54.9277, device='cuda:1')"
"tensor(38.8204, device='cuda:1')"
"tensor(45.4522, device='cuda:1')"
"tensor(25.4093, device='cuda:1')"
"tensor(17.7562, device='cuda:1')"
"tensor(52.4418, device='cuda:1')"
"tensor(30.0342, device='cuda:1')"
"tensor(32.9954, device='cuda:1')"
"tensor(18.0926, device='cuda:1')"
"tensor(15.1431, device='cuda:1')"
"tensor(38.8823, device='cuda:1')"
"tensor(66.9804, device='cuda:1')"
"tensor(76.0402, device='cuda:1')"
"tensor(41.2902, device='cuda:1')"
"tensor(32.9019, device='cuda:1')"
"tensor(57.4028, device='cuda:1')"
"tensor(112.7051, device='cuda:1')"
"tensor(27.1246, device='cuda:1')"
"tensor(26.7036, device='cuda:1')"
"tensor(21.7353, device='cuda:1')"
"tensor(65.8699, device='cuda:1')"
"tensor(19.1432, device='cuda:1')"
"tensor(42.3929, device='cuda:1')"
"tensor(64.0494, device='cuda:1')"
"tensor(44.9536, device='cuda:1')"
"tensor(32.1088, device='cuda:1')"
"tensor(46.8639, device='cuda:1')"
"tensor(44.0080, device='cuda:1')"
"tensor(45.4476, device='cuda:1')"
"tensor(32.2242, device='cuda:1')"
"tensor(24.9436, device='cuda:1')"
"tensor(29.9931, device='cuda:1')"
"tensor(60.2970, device='cuda:1')"
"tensor(28.5409, device='cuda:1')"
"tensor(47.4439, device='cuda:1')"
"tensor(42.2149, device='cuda:1')"
"tensor(66.7228, device='cuda:1')"
"tensor(71.6575, device='cuda:1')"
"tensor(35.5806, device='cuda:1')"
"tensor(42.4189, device='cuda:1')"
"tensor(65.3612, device='cuda:1')"
"tensor(39.8891, device='cuda:1')"
"tensor(118.2703, device='cuda:1')"
"tensor(44.1898, device='cuda:1')"
"tensor(44.3163, device='cuda:1')"
"tensor(62.6814, device='cuda:1')"
"tensor(68.9870, device='cuda:1')"
"tensor(28.7426, device='cuda:1')"
"tensor(81.6538, device='cuda:1')"
"tensor(58.5553, device='cuda:1')"
"tensor(65.7275, device='cuda:1')"
"tensor(25.1204, device='cuda:1')"
"tensor(39.9804, device='cuda:1')"
"tensor(33.3233, device='cuda:1')"
"tensor(66.5180, device='cuda:1')"
"tensor(66.3744, device='cuda:1')"
"tensor(57.6909, device='cuda:1')"
"tensor(59.4298, device='cuda:1')"
"tensor(33.2620, device='cuda:1')"
"tensor(134.1298, device='cuda:1')"
"tensor(28.2191, device='cuda:1')"
"tensor(12.0529, device='cuda:1')"
"tensor(57.9743, device='cuda:1')"
"tensor(87.0955, device='cuda:1')"
"tensor(60.1412, device='cuda:1')"
"tensor(44.6714, device='cuda:1')"
"tensor(322.7091, device='cuda:1')"
"tensor(51.4156, device='cuda:1')"
"tensor(66.2728, device='cuda:1')"
"tensor(54.0437, device='cuda:1')"
"tensor(58.8779, device='cuda:1')"
"tensor(31.0882, device='cuda:1')"
"tensor(31.3462, device='cuda:1')"
"tensor(60.0000, device='cuda:1')"
"tensor(57.6597, device='cuda:1')"
"tensor(55.8931, device='cuda:1')"
"tensor(72.6690, device='cuda:1')"
"tensor(25.9768, device='cuda:1')"
"tensor(43.8827, device='cuda:1')"
"tensor(32.6043, device='cuda:1')"
"tensor(45.4114, device='cuda:1')"
"tensor(51.2133, device='cuda:1')"
"tensor(77.2464, device='cuda:1')"
"tensor(65.0868, device='cuda:1')"
"tensor(32.6707, device='cuda:1')"
"tensor(28.0001, device='cuda:1')"
"tensor(74.7141, device='cuda:1')"
"tensor(65.9800, device='cuda:1')"
"tensor(57.5907, device='cuda:1')"
"tensor(76.5725, device='cuda:1')"
"tensor(81.6821, device='cuda:1')"
"tensor(161.8388, device='cuda:1')"
"tensor(92.6163, device='cuda:1')"
"tensor(118.9521, device='cuda:1')"
"tensor(66.0682, device='cuda:1')"
"tensor(22.9124, device='cuda:1')"
"tensor(53.5289, device='cuda:1')"
"tensor(28.0533, device='cuda:1')"
"tensor(26.6770, device='cuda:1')"
"tensor(63.6328, device='cuda:1')"
"tensor(91.3081, device='cuda:1')"
"tensor(54.6799, device='cuda:1')"
"tensor(43.5294, device='cuda:1')"
"tensor(69.1210, device='cuda:1')"
"tensor(25.3592, device='cuda:1')"
"tensor(16.6586, device='cuda:1')"
"tensor(51.2780, device='cuda:1')"
"tensor(35.0724, device='cuda:1')"
"tensor(83.0774, device='cuda:1')"
"tensor(51.3834, device='cuda:1')"
"tensor(28.7284, device='cuda:1')"
"tensor(61.1563, device='cuda:1')"
"tensor(60.7566, device='cuda:1')"
"tensor(85.9230, device='cuda:1')"
"tensor(51.9630, device='cuda:1')"
"tensor(89.2560, device='cuda:1')"
"tensor(45.9243, device='cuda:1')"
"tensor(64.0214, device='cuda:1')"
"tensor(79.4461, device='cuda:1')"
"tensor(70.5005, device='cuda:1')"
"tensor(42.0544, device='cuda:1')"
"tensor(25.0982, device='cuda:1')"
"tensor(50.0962, device='cuda:1')"
"tensor(50.7944, device='cuda:1')"
"tensor(61.3839, device='cuda:1')"
"tensor(63.3403, device='cuda:1')"
"tensor(67.7155, device='cuda:1')"
"tensor(23.0786, device='cuda:1')"
"tensor(29.0015, device='cuda:1')"
"tensor(77.1389, device='cuda:1')"
"tensor(58.4271, device='cuda:1')"
"tensor(73.8391, device='cuda:1')"
"tensor(35.9578, device='cuda:1')"
"tensor(145.8110, device='cuda:1')"
"tensor(43.7040, device='cuda:1')"
"tensor(35.9377, device='cuda:1')"
"tensor(36.4068, device='cuda:1')"
"tensor(38.0352, device='cuda:1')"
"tensor(64.7297, device='cuda:1')"
"tensor(50.7442, device='cuda:1')"
"tensor(118.8553, device='cuda:1')"
"tensor(28.5323, device='cuda:1')"
"tensor(110.2157, device='cuda:1')"
"tensor(94.3518, device='cuda:1')"
"tensor(46.2378, device='cuda:1')"
"tensor(72.0175, device='cuda:1')"
"tensor(29.8917, device='cuda:1')"
"tensor(45.4398, device='cuda:1')"
"tensor(71.4043, device='cuda:1')"
"tensor(29.6088, device='cuda:1')"
"tensor(93.3731, device='cuda:1')"
"tensor(62.3672, device='cuda:1')"
"tensor(43.6854, device='cuda:1')"
"tensor(17.0601, device='cuda:1')"
"tensor(42.2780, device='cuda:1')"
"tensor(40.7774, device='cuda:1')"
"tensor(49.0866, device='cuda:1')"
"tensor(52.2548, device='cuda:1')"
"tensor(74.5814, device='cuda:1')"
"tensor(43.7117, device='cuda:1')"
"tensor(108.2881, device='cuda:1')"
"tensor(34.9173, device='cuda:1')"
"tensor(48.0803, device='cuda:1')"
"tensor(56.2551, device='cuda:1')"
"tensor(49.3118, device='cuda:1')"
"tensor(44.1925, device='cuda:1')"
"tensor(89.8736, device='cuda:1')"
"tensor(84.6404, device='cuda:1')"
"tensor(63.4766, device='cuda:1')"
"tensor(39.2852, device='cuda:1')"
"tensor(35.4980, device='cuda:1')"
"tensor(15.7096, device='cuda:1')"
"tensor(43.5293, device='cuda:1')"
"tensor(69.4922, device='cuda:1')"
"tensor(29.9445, device='cuda:1')"
"tensor(37.9770, device='cuda:1')"
"tensor(60.4319, device='cuda:1')"
"tensor(80.1692, device='cuda:1')"
"tensor(71.8974, device='cuda:1')"
"tensor(26.6066, device='cuda:1')"
"tensor(57.8016, device='cuda:1')"
"tensor(41.5405, device='cuda:1')"
"tensor(18.3085, device='cuda:1')"
"tensor(41.3925, device='cuda:1')"
"tensor(13.0157, device='cuda:1')"
"tensor(80.9556, device='cuda:1')"
"tensor(51.0737, device='cuda:1')"
"tensor(45.2938, device='cuda:1')"
"tensor(30.8114, device='cuda:1')"
"tensor(30.0898, device='cuda:1')"
"tensor(64.1952, device='cuda:1')"
"tensor(34.0627, device='cuda:1')"
"tensor(53.6990, device='cuda:1')"
"tensor(27.9855, device='cuda:1')"
"tensor(48.9652, device='cuda:1')"
"tensor(38.5563, device='cuda:1')"
"tensor(67.5908, device='cuda:1')"
"tensor(80.8738, device='cuda:1')"
"tensor(68.2635, device='cuda:1')"
"tensor(36.6929, device='cuda:1')"
"tensor(59.0925, device='cuda:1')"
"tensor(88.0616, device='cuda:1')"
"tensor(59.1232, device='cuda:1')"
"tensor(52.8287, device='cuda:1')"
"tensor(39.5152, device='cuda:1')"
"tensor(24.8313, device='cuda:1')"
"tensor(23.3471, device='cuda:1')"
"tensor(64.3221, device='cuda:1')"
"tensor(54.7412, device='cuda:1')"
"tensor(29.5171, device='cuda:1')"
"tensor(68.2970, device='cuda:1')"
"tensor(29.7142, device='cuda:1')"
"tensor(101.3007, device='cuda:1')"
"tensor(30.5775, device='cuda:1')"
"tensor(88.6014, device='cuda:1')"
"tensor(35.8413, device='cuda:1')"
"tensor(44.7465, device='cuda:1')"
"tensor(49.2874, device='cuda:1')"
"tensor(31.2270, device='cuda:1')"
"tensor(57.1938, device='cuda:1')"
"tensor(46.0171, device='cuda:1')"
"tensor(75.6301, device='cuda:1')"
"tensor(279.0292, device='cuda:1')"
"tensor(41.3725, device='cuda:1')"
"tensor(30.8535, device='cuda:1')"
"tensor(31.1454, device='cuda:1')"
"tensor(27.7447, device='cuda:1')"
"tensor(33.9535, device='cuda:1')"
"tensor(112.8123, device='cuda:1')"
"tensor(32.3986, device='cuda:1')"
"tensor(39.4011, device='cuda:1')"
"tensor(26.4986, device='cuda:1')"
"tensor(27.6760, device='cuda:1')"
"tensor(47.5489, device='cuda:1')"
"tensor(24.1723, device='cuda:1')"
"tensor(54.0057, device='cuda:1')"
"tensor(56.3126, device='cuda:1')"
"tensor(55.8178, device='cuda:1')"
"tensor(31.5452, device='cuda:1')"
"tensor(135.0557, device='cuda:1')"
"tensor(30.7131, device='cuda:1')"
"tensor(68.9754, device='cuda:1')"
"tensor(64.3202, device='cuda:1')"
"tensor(62.8640, device='cuda:1')"
"tensor(34.5562, device='cuda:1')"
"tensor(54.0988, device='cuda:1')"
"tensor(64.0790, device='cuda:1')"
"tensor(64.6144, device='cuda:1')"
"tensor(21.8550, device='cuda:1')"
"tensor(67.8181, device='cuda:1')"
"tensor(28.8309, device='cuda:1')"
"tensor(93.8143, device='cuda:1')"
"tensor(27.2561, device='cuda:1')"
"tensor(61.7094, device='cuda:1')"
"tensor(59.5828, device='cuda:1')"
"tensor(35.2210, device='cuda:1')"
"tensor(60.8029, device='cuda:1')"
"tensor(23.3364, device='cuda:1')"
"tensor(51.7658, device='cuda:1')"
"tensor(66.3122, device='cuda:1')"
"tensor(42.7576, device='cuda:1')"
"tensor(110.6461, device='cuda:1')"
"tensor(32.6997, device='cuda:1')"
"tensor(43.1534, device='cuda:1')"
"tensor(53.1272, device='cuda:1')"
"tensor(24.3934, device='cuda:1')"
"tensor(38.2951, device='cuda:1')"
"tensor(71.1124, device='cuda:1')"
"tensor(59.9656, device='cuda:1')"
"tensor(37.4422, device='cuda:1')"
"tensor(63.3856, device='cuda:1')"
"tensor(47.6375, device='cuda:1')"
"tensor(32.8396, device='cuda:1')"
"tensor(35.5056, device='cuda:1')"
"tensor(28.1911, device='cuda:1')"
"tensor(38.5411, device='cuda:1')"
"tensor(63.8239, device='cuda:1')"
"tensor(70.6981, device='cuda:1')"
"tensor(44.6445, device='cuda:1')"
"tensor(52.5947, device='cuda:1')"
"tensor(46.1461, device='cuda:1')"
"tensor(58.6025, device='cuda:1')"
"tensor(44.8394, device='cuda:1')"
"tensor(39.4633, device='cuda:1')"
"tensor(42.0997, device='cuda:1')"
"tensor(45.2843, device='cuda:1')"
"tensor(33.6071, device='cuda:1')"
"tensor(35.6974, device='cuda:1')"
"tensor(26.9320, device='cuda:1')"
"tensor(49.9107, device='cuda:1')"
"tensor(46.8213, device='cuda:1')"
"tensor(34.6409, device='cuda:1')"
"tensor(48.6827, device='cuda:1')"
"tensor(88.4217, device='cuda:1')"
"tensor(56.6679, device='cuda:1')"
"tensor(26.6884, device='cuda:1')"
"tensor(29.4286, device='cuda:1')"
"tensor(14.9303, device='cuda:1')"
"tensor(101.0129, device='cuda:1')"
"tensor(29.8664, device='cuda:1')"
"tensor(51.6981, device='cuda:1')"
"tensor(23.5627, device='cuda:1')"
"tensor(30.3863, device='cuda:1')"
"tensor(31.6810, device='cuda:1')"
"tensor(43.2246, device='cuda:1')"
"tensor(25.9674, device='cuda:1')"
"tensor(39.7586, device='cuda:1')"
"tensor(33.3368, device='cuda:1')"
"tensor(58.1887, device='cuda:1')"
"tensor(121.8842, device='cuda:1')"
"tensor(59.2567, device='cuda:1')"
"tensor(40.6171, device='cuda:1')"
"tensor(24.5700, device='cuda:1')"
"tensor(69.7535, device='cuda:1')"
"tensor(24.1965, device='cuda:1')"
"tensor(34.0462, device='cuda:1')"
"tensor(39.2827, device='cuda:1')"
"tensor(57.2585, device='cuda:1')"
"tensor(40.2996, device='cuda:1')"
"tensor(41.6295, device='cuda:1')"
"tensor(26.9232, device='cuda:1')"
"tensor(73.9935, device='cuda:1')"
"tensor(19.7880, device='cuda:1')"
"tensor(24.5970, device='cuda:1')"
"tensor(40.4210, device='cuda:1')"
"tensor(54.0688, device='cuda:1')"
"tensor(45.1145, device='cuda:1')"
"tensor(35.8647, device='cuda:1')"
"tensor(41.4197, device='cuda:1')"
"tensor(16.0787, device='cuda:1')"
"tensor(65.4554, device='cuda:1')"
"tensor(41.8456, device='cuda:1')"
"tensor(37.5584, device='cuda:1')"
"tensor(35.2124, device='cuda:1')"
"tensor(46.9044, device='cuda:1')"
"tensor(83.0785, device='cuda:1')"
"tensor(79.2063, device='cuda:1')"
"tensor(29.4033, device='cuda:1')"
"tensor(46.2360, device='cuda:1')"
"tensor(52.4417, device='cuda:1')"
"tensor(42.9039, device='cuda:1')"
"tensor(55.2874, device='cuda:1')"
"tensor(40.6845, device='cuda:1')"
"tensor(31.5366, device='cuda:1')"
"tensor(53.4946, device='cuda:1')"
"tensor(90.8635, device='cuda:1')"
"tensor(48.0845, device='cuda:1')"
"tensor(77.5841, device='cuda:1')"
"tensor(34.4284, device='cuda:1')"
"tensor(57.8003, device='cuda:1')"
"tensor(28.2646, device='cuda:1')"
"tensor(40.8404, device='cuda:1')"
"tensor(26.6173, device='cuda:1')"
"tensor(52.4852, device='cuda:1')"
"tensor(27.4336, device='cuda:1')"
"tensor(45.1928, device='cuda:1')"
"tensor(23.5170, device='cuda:1')"
"tensor(54.8406, device='cuda:1')"
"tensor(67.2990, device='cuda:1')"
"tensor(23.9587, device='cuda:1')"
"tensor(64.5062, device='cuda:1')"
"tensor(36.4130, device='cuda:1')"
"tensor(57.7909, device='cuda:1')"
"tensor(43.8002, device='cuda:1')"
"tensor(47.3587, device='cuda:1')"
"tensor(54.8141, device='cuda:1')"
"tensor(51.8583, device='cuda:1')"
"tensor(34.4725, device='cuda:1')"
"tensor(44.9745, device='cuda:1')"
"tensor(48.0792, device='cuda:1')"
"tensor(53.5101, device='cuda:1')"
"tensor(32.9946, device='cuda:1')"
"tensor(47.5374, device='cuda:1')"
"tensor(38.1820, device='cuda:1')"
"tensor(38.9009, device='cuda:1')"
"tensor(65.2439, device='cuda:1')"
"tensor(71.7738, device='cuda:1')"
"tensor(22.6019, device='cuda:1')"
"tensor(39.6401, device='cuda:1')"
"tensor(50.2353, device='cuda:1')"
"tensor(33.8687, device='cuda:1')"
"tensor(35.1102, device='cuda:1')"
"tensor(30.3426, device='cuda:1')"
"tensor(73.9702, device='cuda:1')"
"tensor(51.9879, device='cuda:1')"
"tensor(68.1842, device='cuda:1')"
"tensor(41.6428, device='cuda:1')"
"tensor(28.1554, device='cuda:1')"
"tensor(41.9880, device='cuda:1')"
"tensor(38.1328, device='cuda:1')"
"tensor(44.7927, device='cuda:1')"
"tensor(84.0045, device='cuda:1')"
"tensor(233.3273, device='cuda:1')"
"tensor(53.2326, device='cuda:1')"
"tensor(88.6327, device='cuda:1')"
"tensor(34.2871, device='cuda:1')"
"tensor(41.0378, device='cuda:1')"
"tensor(44.2069, device='cuda:1')"
"tensor(23.1232, device='cuda:1')"
"tensor(41.9120, device='cuda:1')"
"tensor(32.5867, device='cuda:1')"
"tensor(40.8565, device='cuda:1')"
"tensor(158.6125, device='cuda:1')"
"tensor(93.4965, device='cuda:1')"
"tensor(21.2606, device='cuda:1')"
"tensor(41.6208, device='cuda:1')"
"tensor(91.3175, device='cuda:1')"
"tensor(24.8427, device='cuda:1')"
"tensor(32.1011, device='cuda:1')"
"tensor(32.9876, device='cuda:1')"
"tensor(49.2593, device='cuda:1')"
"tensor(57.6397, device='cuda:1')"
"tensor(67.5064, device='cuda:1')"
"tensor(45.6323, device='cuda:1')"
"tensor(61.9214, device='cuda:1')"
"tensor(51.8953, device='cuda:1')"
"tensor(67.6433, device='cuda:1')"
"tensor(33.5233, device='cuda:1')"
"tensor(25.1598, device='cuda:1')"
"tensor(55.9597, device='cuda:1')"
"tensor(62.9189, device='cuda:1')"
"tensor(89.6573, device='cuda:1')"
"tensor(73.1903, device='cuda:1')"
"tensor(45.3733, device='cuda:1')"
"tensor(83.4407, device='cuda:1')"
"tensor(59.5367, device='cuda:1')"
"tensor(56.3351, device='cuda:1')"
"tensor(38.6205, device='cuda:1')"
"tensor(63.3686, device='cuda:1')"
"tensor(25.1563, device='cuda:1')"
"tensor(51.2440, device='cuda:1')"
"tensor(52.3878, device='cuda:1')"
"tensor(26.3535, device='cuda:1')"
"tensor(87.3804, device='cuda:1')"
"tensor(24.7604, device='cuda:1')"
"tensor(78.9393, device='cuda:1')"
"tensor(39.1332, device='cuda:1')"
"tensor(38.7216, device='cuda:1')"
"tensor(52.5717, device='cuda:1')"
"tensor(29.0758, device='cuda:1')"
"tensor(58.7030, device='cuda:1')"
"tensor(29.4240, device='cuda:1')"
"tensor(35.1243, device='cuda:1')"
"tensor(60.2525, device='cuda:1')"
"tensor(40.0419, device='cuda:1')"
"tensor(52.0093, device='cuda:1')"
"tensor(35.3546, device='cuda:1')"
"tensor(49.5324, device='cuda:1')"
"tensor(34.0403, device='cuda:1')"
"tensor(26.5521, device='cuda:1')"
"tensor(54.2298, device='cuda:1')"
"tensor(22.5936, device='cuda:1')"
"tensor(38.1208, device='cuda:1')"
"tensor(33.5545, device='cuda:1')"
"tensor(32.5750, device='cuda:1')"
"tensor(62.7666, device='cuda:1')"
"tensor(50.7713, device='cuda:1')"
"tensor(60.2584, device='cuda:1')"
"tensor(44.9349, device='cuda:1')"
"tensor(53.1221, device='cuda:1')"
"tensor(69.3526, device='cuda:1')"
"tensor(58.9391, device='cuda:1')"
"tensor(69.2835, device='cuda:1')"
"tensor(40.2613, device='cuda:1')"
"tensor(56.4034, device='cuda:1')"
"tensor(69.7225, device='cuda:1')"
"tensor(88.8710, device='cuda:1')"
"tensor(87.6545, device='cuda:1')"
"tensor(45.9384, device='cuda:1')"
"tensor(64.7128, device='cuda:1')"
"tensor(54.3154, device='cuda:1')"
"tensor(95.7470, device='cuda:1')"
"tensor(43.7030, device='cuda:1')"
"tensor(91.2694, device='cuda:1')"
"tensor(28.5845, device='cuda:1')"
"tensor(32.1832, device='cuda:1')"
"tensor(45.1734, device='cuda:1')"
"tensor(37.8154, device='cuda:1')"
"tensor(28.2993, device='cuda:1')"
"tensor(68.2898, device='cuda:1')"
"tensor(79.1487, device='cuda:1')"
"tensor(69.0998, device='cuda:1')"
"tensor(32.2045, device='cuda:1')"
"tensor(37.1177, device='cuda:1')"
"tensor(53.6616, device='cuda:1')"
"tensor(29.9593, device='cuda:1')"
"tensor(39.0016, device='cuda:1')"
"tensor(24.7520, device='cuda:1')"
"tensor(35.7220, device='cuda:1')"
"tensor(107.1645, device='cuda:1')"
"tensor(58.3152, device='cuda:1')"
"tensor(34.7637, device='cuda:1')"
"tensor(44.1897, device='cuda:1')"
"tensor(55.3616, device='cuda:1')"
"tensor(232.9601, device='cuda:1')"
"tensor(59.3429, device='cuda:1')"
"tensor(37.5869, device='cuda:1')"
"tensor(36.9191, device='cuda:1')"
"tensor(24.2578, device='cuda:1')"
"tensor(93.7012, device='cuda:1')"
"tensor(134.5021, device='cuda:1')"
"tensor(54.6617, device='cuda:1')"
"tensor(31.9379, device='cuda:1')"
"tensor(60.9245, device='cuda:1')"
"tensor(65.5570, device='cuda:1')"
"tensor(69.3996, device='cuda:1')"
"tensor(79.7614, device='cuda:1')"
"tensor(35.1166, device='cuda:1')"
"tensor(103.2819, device='cuda:1')"
"tensor(68.1758, device='cuda:1')"
"tensor(55.3238, device='cuda:1')"
"tensor(46.9214, device='cuda:1')"
"tensor(13.7454, device='cuda:1')"
"tensor(23.6552, device='cuda:1')"
"tensor(95.1293, device='cuda:1')"
"tensor(44.2093, device='cuda:1')"
"tensor(50.1070, device='cuda:1')"
"tensor(12.0477, device='cuda:1')"
"tensor(24.7335, device='cuda:1')"
"tensor(39.6913, device='cuda:1')"
"tensor(41.2682, device='cuda:1')"
"tensor(57.7598, device='cuda:1')"
"tensor(43.2052, device='cuda:1')"
"tensor(33.3597, device='cuda:1')"
"tensor(141.6212, device='cuda:1')"
"tensor(22.9923, device='cuda:1')"
"tensor(111.7251, device='cuda:1')"
"tensor(53.1872, device='cuda:1')"
"tensor(42.9159, device='cuda:1')"
"tensor(22.9978, device='cuda:1')"
"tensor(48.8582, device='cuda:1')"
"tensor(40.8349, device='cuda:1')"
"tensor(53.3185, device='cuda:1')"
"tensor(37.4036, device='cuda:1')"
"tensor(51.0971, device='cuda:1')"
"tensor(41.3349, device='cuda:1')"
"tensor(27.6308, device='cuda:1')"
"tensor(24.4846, device='cuda:1')"
"tensor(42.6594, device='cuda:1')"
"tensor(62.1794, device='cuda:1')"
"tensor(98.5448, device='cuda:1')"
"tensor(31.5805, device='cuda:1')"
"tensor(68.5101, device='cuda:1')"
"tensor(28.5373, device='cuda:1')"
"tensor(66.5861, device='cuda:1')"
"tensor(42.0909, device='cuda:1')"
"tensor(78.1794, device='cuda:1')"
"tensor(35.0981, device='cuda:1')"
"tensor(30.1606, device='cuda:1')"
"tensor(64.3839, device='cuda:1')"
"tensor(82.3668, device='cuda:1')"
"tensor(21.1226, device='cuda:1')"
"tensor(34.3259, device='cuda:1')"
"tensor(28.5263, device='cuda:1')"
"tensor(46.8103, device='cuda:1')"
"tensor(25.3180, device='cuda:1')"
"tensor(64.9608, device='cuda:1')"
"tensor(64.1819, device='cuda:1')"
"tensor(32.7284, device='cuda:1')"
"tensor(57.7437, device='cuda:1')"
"tensor(42.9313, device='cuda:1')"
"tensor(58.5728, device='cuda:1')"
"tensor(46.7264, device='cuda:1')"
"tensor(58.7179, device='cuda:1')"
"tensor(74.0891, device='cuda:1')"
"tensor(38.4751, device='cuda:1')"
"tensor(37.9972, device='cuda:1')"
"tensor(81.6675, device='cuda:1')"
"tensor(18.9078, device='cuda:1')"
"tensor(23.5417, device='cuda:1')"
"tensor(114.3344, device='cuda:1')"
"tensor(41.4678, device='cuda:1')"
"tensor(48.3384, device='cuda:1')"
"tensor(64.2766, device='cuda:1')"
"tensor(35.8682, device='cuda:1')"
"tensor(42.7755, device='cuda:1')"
"tensor(44.4329, device='cuda:1')"
"tensor(70.8530, device='cuda:1')"
"tensor(64.1812, device='cuda:1')"
"tensor(66.7024, device='cuda:1')"
"tensor(54.3185, device='cuda:1')"
"tensor(29.3850, device='cuda:1')"
"tensor(45.9808, device='cuda:1')"
"tensor(29.7010, device='cuda:1')"
"tensor(84.6149, device='cuda:1')"
"tensor(26.8550, device='cuda:1')"
"tensor(55.2093, device='cuda:1')"
"tensor(41.3846, device='cuda:1')"
"tensor(67.9361, device='cuda:1')"
"tensor(33.8717, device='cuda:1')"
"tensor(51.8245, device='cuda:1')"
"tensor(67.0461, device='cuda:1')"
"tensor(120.0638, device='cuda:1')"
"tensor(67.6079, device='cuda:1')"
