"tensor(31.7752, device='cuda:1')"
"tensor(162.9872, device='cuda:1')"
"tensor(87.5501, device='cuda:1')"
"tensor(31.5620, device='cuda:1')"
"tensor(90.7349, device='cuda:1')"
"tensor(65.9926, device='cuda:1')"
"tensor(145.7532, device='cuda:1')"
"tensor(51.2304, device='cuda:1')"
"tensor(66.0496, device='cuda:1')"
"tensor(40.1351, device='cuda:1')"
"tensor(46.9842, device='cuda:1')"
"tensor(51.4423, device='cuda:1')"
"tensor(78.8352, device='cuda:1')"
"tensor(43.3526, device='cuda:1')"
"tensor(102.6260, device='cuda:1')"
"tensor(91.8691, device='cuda:1')"
"tensor(40.6084, device='cuda:1')"
"tensor(64.8565, device='cuda:1')"
"tensor(58.5374, device='cuda:1')"
"tensor(103.6349, device='cuda:1')"
"tensor(57.3189, device='cuda:1')"
"tensor(29.7742, device='cuda:1')"
"tensor(49.3674, device='cuda:1')"
"tensor(23.4742, device='cuda:1')"
"tensor(22.1847, device='cuda:1')"
"tensor(41.2630, device='cuda:1')"
"tensor(61.8460, device='cuda:1')"
"tensor(30.4402, device='cuda:1')"
"tensor(62.0630, device='cuda:1')"
"tensor(56.0569, device='cuda:1')"
"tensor(23.8084, device='cuda:1')"
"tensor(47.5620, device='cuda:1')"
"tensor(19.0580, device='cuda:1')"
"tensor(74.9317, device='cuda:1')"
"tensor(50.6110, device='cuda:1')"
"tensor(84.0759, device='cuda:1')"
"tensor(126.4094, device='cuda:1')"
"tensor(64.0938, device='cuda:1')"
"tensor(36.0832, device='cuda:1')"
"tensor(103.9079, device='cuda:1')"
"tensor(48.0305, device='cuda:1')"
"tensor(72.3529, device='cuda:1')"
"tensor(33.4690, device='cuda:1')"
"tensor(146.3511, device='cuda:1')"
"tensor(27.5259, device='cuda:1')"
"tensor(35.6193, device='cuda:1')"
"tensor(45.5844, device='cuda:1')"
"tensor(53.0528, device='cuda:1')"
"tensor(50.3309, device='cuda:1')"
"tensor(55.8443, device='cuda:1')"
"tensor(68.9178, device='cuda:1')"
"tensor(29.2785, device='cuda:1')"
"tensor(44.5349, device='cuda:1')"
"tensor(28.2549, device='cuda:1')"
"tensor(23.9376, device='cuda:1')"
"tensor(28.8735, device='cuda:1')"
"tensor(24.4211, device='cuda:1')"
"tensor(33.5861, device='cuda:1')"
"tensor(74.5532, device='cuda:1')"
"tensor(82.1012, device='cuda:1')"
"tensor(55.9419, device='cuda:1')"
"tensor(84.4801, device='cuda:1')"
"tensor(59.7372, device='cuda:1')"
"tensor(54.6867, device='cuda:1')"
"tensor(71.4659, device='cuda:1')"
"tensor(135.0876, device='cuda:1')"
"tensor(62.4949, device='cuda:1')"
"tensor(44.6156, device='cuda:1')"
"tensor(19.4220, device='cuda:1')"
"tensor(27.3421, device='cuda:1')"
"tensor(97.0179, device='cuda:1')"
"tensor(24.8881, device='cuda:1')"
"tensor(32.7842, device='cuda:1')"
"tensor(24.2024, device='cuda:1')"
"tensor(85.9467, device='cuda:1')"
"tensor(33.4628, device='cuda:1')"
"tensor(25.7211, device='cuda:1')"
"tensor(44.3877, device='cuda:1')"
"tensor(41.2596, device='cuda:1')"
"tensor(27.2228, device='cuda:1')"
"tensor(47.0371, device='cuda:1')"
"tensor(86.8761, device='cuda:1')"
"tensor(30.8078, device='cuda:1')"
"tensor(50.2310, device='cuda:1')"
"tensor(59.1496, device='cuda:1')"
"tensor(62.4348, device='cuda:1')"
"tensor(84.7475, device='cuda:1')"
"tensor(79.8546, device='cuda:1')"
"tensor(40.3691, device='cuda:1')"
"tensor(44.3904, device='cuda:1')"
"tensor(27.2696, device='cuda:1')"
"tensor(106.2427, device='cuda:1')"
"tensor(47.6334, device='cuda:1')"
"tensor(36.0868, device='cuda:1')"
"tensor(74.2386, device='cuda:1')"
"tensor(39.4177, device='cuda:1')"
"tensor(23.4359, device='cuda:1')"
"tensor(68.3361, device='cuda:1')"
"tensor(182.2284, device='cuda:1')"
"tensor(107.3100, device='cuda:1')"
"tensor(39.5498, device='cuda:1')"
"tensor(78.4102, device='cuda:1')"
"tensor(61.5285, device='cuda:1')"
"tensor(29.6701, device='cuda:1')"
"tensor(61.8530, device='cuda:1')"
"tensor(52.5181, device='cuda:1')"
"tensor(99.0769, device='cuda:1')"
"tensor(54.9617, device='cuda:1')"
"tensor(22.4924, device='cuda:1')"
"tensor(57.8362, device='cuda:1')"
"tensor(81.6811, device='cuda:1')"
"tensor(37.5680, device='cuda:1')"
"tensor(52.4602, device='cuda:1')"
"tensor(73.5762, device='cuda:1')"
"tensor(32.7740, device='cuda:1')"
"tensor(83.0781, device='cuda:1')"
"tensor(39.9837, device='cuda:1')"
"tensor(60.8043, device='cuda:1')"
"tensor(28.3952, device='cuda:1')"
"tensor(21.0205, device='cuda:1')"
"tensor(29.9184, device='cuda:1')"
"tensor(49.1153, device='cuda:1')"
"tensor(22.7727, device='cuda:1')"
"tensor(46.2572, device='cuda:1')"
"tensor(62.8904, device='cuda:1')"
"tensor(49.4482, device='cuda:1')"
"tensor(85.5560, device='cuda:1')"
"tensor(71.2642, device='cuda:1')"
"tensor(50.4959, device='cuda:1')"
"tensor(99.2746, device='cuda:1')"
"tensor(56.1390, device='cuda:1')"
"tensor(127.5572, device='cuda:1')"
"tensor(60.0947, device='cuda:1')"
"tensor(40.3711, device='cuda:1')"
"tensor(102.8221, device='cuda:1')"
"tensor(114.7506, device='cuda:1')"
"tensor(76.2755, device='cuda:1')"
"tensor(47.3469, device='cuda:1')"
"tensor(15.1929, device='cuda:1')"
"tensor(36.9368, device='cuda:1')"
"tensor(56.0739, device='cuda:1')"
"tensor(62.9251, device='cuda:1')"
"tensor(42.6879, device='cuda:1')"
"tensor(58.3329, device='cuda:1')"
"tensor(75.2852, device='cuda:1')"
"tensor(50.3847, device='cuda:1')"
"tensor(95.1001, device='cuda:1')"
"tensor(79.9312, device='cuda:1')"
"tensor(137.2998, device='cuda:1')"
"tensor(57.2560, device='cuda:1')"
"tensor(82.2244, device='cuda:1')"
"tensor(34.1586, device='cuda:1')"
"tensor(32.8729, device='cuda:1')"
"tensor(55.7143, device='cuda:1')"
"tensor(70.3804, device='cuda:1')"
"tensor(22.9705, device='cuda:1')"
"tensor(41.3928, device='cuda:1')"
"tensor(30.9719, device='cuda:1')"
"tensor(54.7609, device='cuda:1')"
"tensor(20.3272, device='cuda:1')"
"tensor(59.2122, device='cuda:1')"
"tensor(37.2169, device='cuda:1')"
"tensor(108.1611, device='cuda:1')"
"tensor(32.4506, device='cuda:1')"
"tensor(36.6518, device='cuda:1')"
"tensor(87.1306, device='cuda:1')"
"tensor(53.9405, device='cuda:1')"
"tensor(56.5608, device='cuda:1')"
"tensor(40.8582, device='cuda:1')"
"tensor(41.1049, device='cuda:1')"
"tensor(47.9668, device='cuda:1')"
"tensor(39.8047, device='cuda:1')"
"tensor(57.1413, device='cuda:1')"
"tensor(83.6240, device='cuda:1')"
"tensor(80.5470, device='cuda:1')"
"tensor(90.0614, device='cuda:1')"
"tensor(67.0480, device='cuda:1')"
"tensor(38.2920, device='cuda:1')"
"tensor(55.6324, device='cuda:1')"
"tensor(40.8002, device='cuda:1')"
"tensor(71.4824, device='cuda:1')"
"tensor(58.3346, device='cuda:1')"
"tensor(70.4215, device='cuda:1')"
"tensor(75.7442, device='cuda:1')"
"tensor(29.8579, device='cuda:1')"
"tensor(31.7612, device='cuda:1')"
"tensor(28.0864, device='cuda:1')"
"tensor(31.5771, device='cuda:1')"
"tensor(22.6132, device='cuda:1')"
"tensor(20.0093, device='cuda:1')"
"tensor(231.9903, device='cuda:1')"
"tensor(31.1039, device='cuda:1')"
"tensor(35.9329, device='cuda:1')"
"tensor(30.7425, device='cuda:1')"
"tensor(50.6172, device='cuda:1')"
"tensor(57.6921, device='cuda:1')"
"tensor(74.8168, device='cuda:1')"
"tensor(77.1222, device='cuda:1')"
"tensor(54.9517, device='cuda:1')"
"tensor(48.5178, device='cuda:1')"
"tensor(61.2876, device='cuda:1')"
"tensor(31.5719, device='cuda:1')"
"tensor(36.5279, device='cuda:1')"
"tensor(35.7824, device='cuda:1')"
"tensor(83.3119, device='cuda:1')"
"tensor(73.9308, device='cuda:1')"
"tensor(62.0203, device='cuda:1')"
"tensor(65.4586, device='cuda:1')"
"tensor(37.3264, device='cuda:1')"
"tensor(62.4216, device='cuda:1')"
"tensor(50.0075, device='cuda:1')"
"tensor(57.8135, device='cuda:1')"
"tensor(44.1094, device='cuda:1')"
"tensor(13.7171, device='cuda:1')"
"tensor(20.2722, device='cuda:1')"
"tensor(22.9500, device='cuda:1')"
"tensor(99.5334, device='cuda:1')"
"tensor(48.4132, device='cuda:1')"
"tensor(95.3761, device='cuda:1')"
"tensor(25.5504, device='cuda:1')"
"tensor(31.6781, device='cuda:1')"
"tensor(36.3398, device='cuda:1')"
"tensor(56.7320, device='cuda:1')"
"tensor(107.7082, device='cuda:1')"
"tensor(52.6392, device='cuda:1')"
"tensor(54.4183, device='cuda:1')"
"tensor(23.6632, device='cuda:1')"
"tensor(57.4267, device='cuda:1')"
"tensor(74.4232, device='cuda:1')"
"tensor(31.7198, device='cuda:1')"
"tensor(94.8014, device='cuda:1')"
"tensor(31.9712, device='cuda:1')"
"tensor(99.5253, device='cuda:1')"
"tensor(108.1553, device='cuda:1')"
"tensor(57.1833, device='cuda:1')"
"tensor(46.6862, device='cuda:1')"
"tensor(56.9759, device='cuda:1')"
"tensor(55.0840, device='cuda:1')"
"tensor(105.2434, device='cuda:1')"
"tensor(41.3378, device='cuda:1')"
"tensor(52.5251, device='cuda:1')"
"tensor(32.6644, device='cuda:1')"
"tensor(57.5360, device='cuda:1')"
"tensor(24.1432, device='cuda:1')"
"tensor(46.0774, device='cuda:1')"
"tensor(39.6608, device='cuda:1')"
"tensor(82.6229, device='cuda:1')"
"tensor(47.6717, device='cuda:1')"
"tensor(56.9959, device='cuda:1')"
"tensor(24.5059, device='cuda:1')"
"tensor(54.1797, device='cuda:1')"
"tensor(111.2226, device='cuda:1')"
"tensor(72.8403, device='cuda:1')"
"tensor(73.4766, device='cuda:1')"
"tensor(56.4441, device='cuda:1')"
"tensor(87.9306, device='cuda:1')"
"tensor(81.7195, device='cuda:1')"
"tensor(44.7682, device='cuda:1')"
"tensor(46.9154, device='cuda:1')"
"tensor(39.5712, device='cuda:1')"
"tensor(28.3783, device='cuda:1')"
"tensor(57.8330, device='cuda:1')"
"tensor(31.2561, device='cuda:1')"
"tensor(19.0027, device='cuda:1')"
"tensor(86.4962, device='cuda:1')"
"tensor(35.6563, device='cuda:1')"
"tensor(49.5004, device='cuda:1')"
"tensor(57.8006, device='cuda:1')"
"tensor(49.0391, device='cuda:1')"
"tensor(29.9326, device='cuda:1')"
"tensor(41.1318, device='cuda:1')"
"tensor(55.9090, device='cuda:1')"
"tensor(29.4935, device='cuda:1')"
"tensor(34.0472, device='cuda:1')"
"tensor(25.2636, device='cuda:1')"
"tensor(42.5345, device='cuda:1')"
"tensor(57.2479, device='cuda:1')"
"tensor(51.7200, device='cuda:1')"
"tensor(73.5467, device='cuda:1')"
"tensor(56.2647, device='cuda:1')"
"tensor(40.3770, device='cuda:1')"
"tensor(38.7679, device='cuda:1')"
"tensor(75.6510, device='cuda:1')"
"tensor(106.5347, device='cuda:1')"
"tensor(58.4122, device='cuda:1')"
"tensor(44.7769, device='cuda:1')"
"tensor(28.8103, device='cuda:1')"
"tensor(146.6267, device='cuda:1')"
"tensor(57.5302, device='cuda:1')"
"tensor(184.3715, device='cuda:1')"
"tensor(34.7920, device='cuda:1')"
"tensor(60.8095, device='cuda:1')"
"tensor(55.1974, device='cuda:1')"
"tensor(47.3715, device='cuda:1')"
"tensor(100.2543, device='cuda:1')"
"tensor(33.1539, device='cuda:1')"
"tensor(66.4671, device='cuda:1')"
"tensor(72.5846, device='cuda:1')"
"tensor(282.0220, device='cuda:1')"
"tensor(263.7570, device='cuda:1')"
"tensor(94.2436, device='cuda:1')"
"tensor(78.9922, device='cuda:1')"
"tensor(46.4291, device='cuda:1')"
"tensor(40.8381, device='cuda:1')"
"tensor(39.2309, device='cuda:1')"
"tensor(49.6927, device='cuda:1')"
"tensor(69.5335, device='cuda:1')"
"tensor(35.6790, device='cuda:1')"
"tensor(29.5983, device='cuda:1')"
"tensor(78.5551, device='cuda:1')"
"tensor(31.6479, device='cuda:1')"
"tensor(42.2490, device='cuda:1')"
"tensor(118.7882, device='cuda:1')"
"tensor(42.5726, device='cuda:1')"
"tensor(26.2972, device='cuda:1')"
"tensor(33.9714, device='cuda:1')"
"tensor(30.7453, device='cuda:1')"
"tensor(42.8579, device='cuda:1')"
"tensor(66.1870, device='cuda:1')"
"tensor(98.6658, device='cuda:1')"
"tensor(60.7503, device='cuda:1')"
"tensor(145.2316, device='cuda:1')"
"tensor(51.2460, device='cuda:1')"
"tensor(31.4525, device='cuda:1')"
"tensor(24.7460, device='cuda:1')"
"tensor(46.9542, device='cuda:1')"
"tensor(49.5481, device='cuda:1')"
"tensor(50.9676, device='cuda:1')"
"tensor(85.3467, device='cuda:1')"
"tensor(340.5021, device='cuda:1')"
"tensor(56.2372, device='cuda:1')"
"tensor(132.2370, device='cuda:1')"
"tensor(44.5156, device='cuda:1')"
"tensor(34.8907, device='cuda:1')"
"tensor(75.7097, device='cuda:1')"
"tensor(42.5186, device='cuda:1')"
"tensor(32.8094, device='cuda:1')"
"tensor(118.0262, device='cuda:1')"
"tensor(43.6507, device='cuda:1')"
"tensor(53.3031, device='cuda:1')"
"tensor(36.8221, device='cuda:1')"
"tensor(102.9167, device='cuda:1')"
"tensor(52.4722, device='cuda:1')"
"tensor(91.8823, device='cuda:1')"
"tensor(56.1695, device='cuda:1')"
"tensor(221.5489, device='cuda:1')"
"tensor(38.8692, device='cuda:1')"
"tensor(33.1886, device='cuda:1')"
"tensor(29.4349, device='cuda:1')"
"tensor(64.5969, device='cuda:1')"
"tensor(23.3836, device='cuda:1')"
"tensor(66.3872, device='cuda:1')"
"tensor(65.2455, device='cuda:1')"
"tensor(37.9653, device='cuda:1')"
"tensor(55.5302, device='cuda:1')"
"tensor(46.9037, device='cuda:1')"
"tensor(36.8097, device='cuda:1')"
"tensor(60.7859, device='cuda:1')"
"tensor(63.1443, device='cuda:1')"
"tensor(33.6218, device='cuda:1')"
"tensor(39.7176, device='cuda:1')"
"tensor(35.5045, device='cuda:1')"
"tensor(73.4551, device='cuda:1')"
"tensor(47.9028, device='cuda:1')"
"tensor(29.1446, device='cuda:1')"
"tensor(49.7732, device='cuda:1')"
"tensor(46.1421, device='cuda:1')"
"tensor(42.6869, device='cuda:1')"
"tensor(77.0506, device='cuda:1')"
"tensor(77.8274, device='cuda:1')"
"tensor(28.5442, device='cuda:1')"
"tensor(58.6962, device='cuda:1')"
"tensor(48.2305, device='cuda:1')"
"tensor(28.7840, device='cuda:1')"
"tensor(18.7307, device='cuda:1')"
"tensor(62.2966, device='cuda:1')"
"tensor(34.7751, device='cuda:1')"
"tensor(32.5957, device='cuda:1')"
"tensor(23.5513, device='cuda:1')"
"tensor(89.3927, device='cuda:1')"
"tensor(58.7751, device='cuda:1')"
"tensor(50.1064, device='cuda:1')"
"tensor(22.7373, device='cuda:1')"
"tensor(32.3333, device='cuda:1')"
"tensor(83.2131, device='cuda:1')"
"tensor(26.1621, device='cuda:1')"
"tensor(70.9177, device='cuda:1')"
"tensor(47.6562, device='cuda:1')"
"tensor(40.5480, device='cuda:1')"
"tensor(41.7584, device='cuda:1')"
"tensor(67.5535, device='cuda:1')"
"tensor(46.9635, device='cuda:1')"
"tensor(33.9511, device='cuda:1')"
"tensor(60.4010, device='cuda:1')"
"tensor(57.7937, device='cuda:1')"
"tensor(30.3111, device='cuda:1')"
"tensor(24.3112, device='cuda:1')"
"tensor(79.0208, device='cuda:1')"
"tensor(79.0780, device='cuda:1')"
"tensor(52.6752, device='cuda:1')"
"tensor(77.3544, device='cuda:1')"
"tensor(29.4898, device='cuda:1')"
"tensor(56.7829, device='cuda:1')"
"tensor(53.3240, device='cuda:1')"
"tensor(108.5556, device='cuda:1')"
"tensor(67.2972, device='cuda:1')"
"tensor(31.0328, device='cuda:1')"
"tensor(73.1673, device='cuda:1')"
"tensor(36.9679, device='cuda:1')"
"tensor(24.4118, device='cuda:1')"
"tensor(52.8404, device='cuda:1')"
"tensor(57.6990, device='cuda:1')"
"tensor(38.4970, device='cuda:1')"
"tensor(119.3330, device='cuda:1')"
"tensor(65.2699, device='cuda:1')"
"tensor(78.1195, device='cuda:1')"
"tensor(45.3719, device='cuda:1')"
"tensor(33.2498, device='cuda:1')"
"tensor(71.0652, device='cuda:1')"
"tensor(73.9999, device='cuda:1')"
"tensor(33.6661, device='cuda:1')"
"tensor(85.5386, device='cuda:1')"
"tensor(95.1828, device='cuda:1')"
"tensor(78.6326, device='cuda:1')"
"tensor(72.1397, device='cuda:1')"
"tensor(48.5963, device='cuda:1')"
"tensor(38.6860, device='cuda:1')"
"tensor(81.4249, device='cuda:1')"
"tensor(45.6496, device='cuda:1')"
"tensor(39.4899, device='cuda:1')"
"tensor(27.5757, device='cuda:1')"
"tensor(155.5722, device='cuda:1')"
"tensor(30.3716, device='cuda:1')"
"tensor(105.8884, device='cuda:1')"
"tensor(47.1217, device='cuda:1')"
"tensor(35.7000, device='cuda:1')"
"tensor(106.5811, device='cuda:1')"
"tensor(99.7836, device='cuda:1')"
"tensor(87.8675, device='cuda:1')"
"tensor(42.0431, device='cuda:1')"
"tensor(71.3426, device='cuda:1')"
"tensor(32.5499, device='cuda:1')"
"tensor(53.9088, device='cuda:1')"
"tensor(35.7176, device='cuda:1')"
"tensor(42.9011, device='cuda:1')"
"tensor(77.4379, device='cuda:1')"
"tensor(59.1111, device='cuda:1')"
"tensor(81.1084, device='cuda:1')"
"tensor(56.3731, device='cuda:1')"
"tensor(33.9824, device='cuda:1')"
"tensor(21.1395, device='cuda:1')"
"tensor(177.4362, device='cuda:1')"
"tensor(48.3232, device='cuda:1')"
"tensor(36.9949, device='cuda:1')"
"tensor(80.9976, device='cuda:1')"
"tensor(24.1704, device='cuda:1')"
"tensor(54.4083, device='cuda:1')"
"tensor(28.4459, device='cuda:1')"
"tensor(55.9016, device='cuda:1')"
"tensor(83.5597, device='cuda:1')"
"tensor(41.6561, device='cuda:1')"
"tensor(97.5809, device='cuda:1')"
"tensor(41.2485, device='cuda:1')"
"tensor(29.0450, device='cuda:1')"
"tensor(61.4856, device='cuda:1')"
"tensor(40.5689, device='cuda:1')"
"tensor(47.4783, device='cuda:1')"
"tensor(123.8762, device='cuda:1')"
"tensor(53.2391, device='cuda:1')"
"tensor(44.2802, device='cuda:1')"
"tensor(52.9478, device='cuda:1')"
"tensor(27.9831, device='cuda:1')"
"tensor(30.7615, device='cuda:1')"
"tensor(53.0481, device='cuda:1')"
"tensor(99.3364, device='cuda:1')"
"tensor(66.8088, device='cuda:1')"
"tensor(52.2236, device='cuda:1')"
"tensor(69.6621, device='cuda:1')"
"tensor(64.1380, device='cuda:1')"
"tensor(59.1097, device='cuda:1')"
"tensor(32.5485, device='cuda:1')"
"tensor(77.4752, device='cuda:1')"
"tensor(40.4797, device='cuda:1')"
"tensor(67.0232, device='cuda:1')"
"tensor(48.3251, device='cuda:1')"
"tensor(74.7838, device='cuda:1')"
"tensor(21.3001, device='cuda:1')"
"tensor(78.1140, device='cuda:1')"
"tensor(105.7808, device='cuda:1')"
"tensor(16.3300, device='cuda:1')"
"tensor(31.7970, device='cuda:1')"
"tensor(26.3262, device='cuda:1')"
"tensor(64.2632, device='cuda:1')"
"tensor(58.1527, device='cuda:1')"
"tensor(70.2606, device='cuda:1')"
"tensor(25.8586, device='cuda:1')"
"tensor(49.3035, device='cuda:1')"
"tensor(59.2480, device='cuda:1')"
"tensor(34.9950, device='cuda:1')"
"tensor(57.4547, device='cuda:1')"
"tensor(43.2449, device='cuda:1')"
"tensor(28.1649, device='cuda:1')"
"tensor(127.8010, device='cuda:1')"
"tensor(22.4831, device='cuda:1')"
"tensor(30.0800, device='cuda:1')"
"tensor(42.5933, device='cuda:1')"
"tensor(83.4387, device='cuda:1')"
"tensor(100.0688, device='cuda:1')"
"tensor(28.2091, device='cuda:1')"
"tensor(56.3575, device='cuda:1')"
"tensor(72.4635, device='cuda:1')"
"tensor(76.0010, device='cuda:1')"
"tensor(41.9328, device='cuda:1')"
"tensor(89.7518, device='cuda:1')"
"tensor(42.6185, device='cuda:1')"
"tensor(90.0400, device='cuda:1')"
"tensor(48.7805, device='cuda:1')"
"tensor(81.7206, device='cuda:1')"
"tensor(31.8210, device='cuda:1')"
"tensor(74.3454, device='cuda:1')"
"tensor(38.1393, device='cuda:1')"
"tensor(44.2530, device='cuda:1')"
"tensor(76.1006, device='cuda:1')"
"tensor(29.5327, device='cuda:1')"
"tensor(46.1093, device='cuda:1')"
"tensor(50.0502, device='cuda:1')"
"tensor(137.8814, device='cuda:1')"
"tensor(74.3805, device='cuda:1')"
"tensor(95.8397, device='cuda:1')"
"tensor(27.5252, device='cuda:1')"
"tensor(31.1723, device='cuda:1')"
"tensor(54.7171, device='cuda:1')"
"tensor(32.6367, device='cuda:1')"
"tensor(20.4612, device='cuda:1')"
"tensor(26.9771, device='cuda:1')"
"tensor(36.5125, device='cuda:1')"
"tensor(104.6949, device='cuda:1')"
"tensor(40.6174, device='cuda:1')"
"tensor(44.8886, device='cuda:1')"
"tensor(38.5203, device='cuda:1')"
"tensor(103.9820, device='cuda:1')"
"tensor(72.2059, device='cuda:1')"
"tensor(199.1787, device='cuda:1')"
"tensor(35.2626, device='cuda:1')"
"tensor(24.4379, device='cuda:1')"
"tensor(33.8328, device='cuda:1')"
"tensor(32.3488, device='cuda:1')"
"tensor(58.2659, device='cuda:1')"
"tensor(63.1756, device='cuda:1')"
"tensor(43.2923, device='cuda:1')"
"tensor(107.6257, device='cuda:1')"
"tensor(45.0135, device='cuda:1')"
"tensor(67.2932, device='cuda:1')"
"tensor(90.0392, device='cuda:1')"
"tensor(23.9243, device='cuda:1')"
"tensor(56.0137, device='cuda:1')"
"tensor(61.8214, device='cuda:1')"
"tensor(56.1208, device='cuda:1')"
"tensor(72.5224, device='cuda:1')"
"tensor(54.2709, device='cuda:1')"
"tensor(41.9970, device='cuda:1')"
"tensor(84.8660, device='cuda:1')"
"tensor(148.3931, device='cuda:1')"
"tensor(51.0857, device='cuda:1')"
"tensor(34.5649, device='cuda:1')"
"tensor(54.3265, device='cuda:1')"
"tensor(88.5738, device='cuda:1')"
"tensor(25.8613, device='cuda:1')"
"tensor(26.8976, device='cuda:1')"
"tensor(177.1241, device='cuda:1')"
"tensor(177.0314, device='cuda:1')"
"tensor(157.7753, device='cuda:1')"
"tensor(47.6780, device='cuda:1')"
"tensor(44.3649, device='cuda:1')"
"tensor(33.8167, device='cuda:1')"
"tensor(31.5453, device='cuda:1')"
"tensor(37.4124, device='cuda:1')"
"tensor(31.7855, device='cuda:1')"
"tensor(81.1918, device='cuda:1')"
"tensor(47.0948, device='cuda:1')"
"tensor(41.0230, device='cuda:1')"
"tensor(53.1664, device='cuda:1')"
"tensor(62.6236, device='cuda:1')"
"tensor(37.1053, device='cuda:1')"
"tensor(32.9300, device='cuda:1')"
"tensor(33.2463, device='cuda:1')"
"tensor(129.2332, device='cuda:1')"
"tensor(102.5730, device='cuda:1')"
"tensor(68.2088, device='cuda:1')"
"tensor(50.0015, device='cuda:1')"
"tensor(77.4349, device='cuda:1')"
"tensor(52.6142, device='cuda:1')"
"tensor(26.4894, device='cuda:1')"
"tensor(47.0039, device='cuda:1')"
"tensor(67.6853, device='cuda:1')"
"tensor(72.6199, device='cuda:1')"
"tensor(61.7361, device='cuda:1')"
"tensor(44.0798, device='cuda:1')"
"tensor(33.8813, device='cuda:1')"
"tensor(20.3046, device='cuda:1')"
"tensor(84.6371, device='cuda:1')"
"tensor(80.0190, device='cuda:1')"
"tensor(41.1408, device='cuda:1')"
"tensor(37.5099, device='cuda:1')"
"tensor(17.0273, device='cuda:1')"
"tensor(43.1465, device='cuda:1')"
"tensor(85.3336, device='cuda:1')"
"tensor(18.0792, device='cuda:1')"
"tensor(46.8204, device='cuda:1')"
"tensor(127.0608, device='cuda:1')"
"tensor(23.6798, device='cuda:1')"
"tensor(43.0276, device='cuda:1')"
"tensor(62.2621, device='cuda:1')"
"tensor(39.0139, device='cuda:1')"
"tensor(98.1109, device='cuda:1')"
"tensor(62.4716, device='cuda:1')"
"tensor(89.7097, device='cuda:1')"
"tensor(83.0554, device='cuda:1')"
"tensor(32.5252, device='cuda:1')"
"tensor(34.6551, device='cuda:1')"
"tensor(25.6395, device='cuda:1')"
"tensor(73.0150, device='cuda:1')"
"tensor(37.1398, device='cuda:1')"
"tensor(34.6888, device='cuda:1')"
"tensor(27.9479, device='cuda:1')"
"tensor(73.4657, device='cuda:1')"
"tensor(32.5234, device='cuda:1')"
"tensor(84.1333, device='cuda:1')"
"tensor(102.4934, device='cuda:1')"
"tensor(35.2215, device='cuda:1')"
"tensor(44.3661, device='cuda:1')"
"tensor(52.7075, device='cuda:1')"
"tensor(52.3234, device='cuda:1')"
"tensor(72.5913, device='cuda:1')"
"tensor(35.9263, device='cuda:1')"
"tensor(46.5102, device='cuda:1')"
"tensor(91.0015, device='cuda:1')"
"tensor(52.7999, device='cuda:1')"
"tensor(92.7261, device='cuda:1')"
"tensor(57.7704, device='cuda:1')"
"tensor(52.7084, device='cuda:1')"
"tensor(88.5686, device='cuda:1')"
"tensor(56.2858, device='cuda:1')"
"tensor(61.9542, device='cuda:1')"
"tensor(46.0252, device='cuda:1')"
"tensor(37.8765, device='cuda:1')"
"tensor(60.9038, device='cuda:1')"
"tensor(48.6261, device='cuda:1')"
"tensor(101.3678, device='cuda:1')"
"tensor(55.3959, device='cuda:1')"
"tensor(28.8976, device='cuda:1')"
"tensor(38.4439, device='cuda:1')"
"tensor(23.9086, device='cuda:1')"
"tensor(91.2500, device='cuda:1')"
"tensor(20.5260, device='cuda:1')"
"tensor(293.7086, device='cuda:1')"
"tensor(37.3648, device='cuda:1')"
"tensor(83.5660, device='cuda:1')"
"tensor(93.9620, device='cuda:1')"
"tensor(67.2478, device='cuda:1')"
"tensor(48.2065, device='cuda:1')"
"tensor(38.5342, device='cuda:1')"
"tensor(105.2308, device='cuda:1')"
"tensor(97.2778, device='cuda:1')"
"tensor(39.8872, device='cuda:1')"
"tensor(48.5818, device='cuda:1')"
"tensor(21.3849, device='cuda:1')"
"tensor(14.5536, device='cuda:1')"
"tensor(78.1081, device='cuda:1')"
"tensor(19.6128, device='cuda:1')"
"tensor(100.6716, device='cuda:1')"
"tensor(44.0936, device='cuda:1')"
"tensor(139.6302, device='cuda:1')"
"tensor(108.0279, device='cuda:1')"
"tensor(66.2854, device='cuda:1')"
"tensor(109.7799, device='cuda:1')"
"tensor(42.3102, device='cuda:1')"
"tensor(55.8085, device='cuda:1')"
"tensor(39.9983, device='cuda:1')"
"tensor(88.1650, device='cuda:1')"
"tensor(33.3646, device='cuda:1')"
"tensor(19.8238, device='cuda:1')"
"tensor(31.3228, device='cuda:1')"
"tensor(42.7401, device='cuda:1')"
"tensor(60.1089, device='cuda:1')"
"tensor(27.9499, device='cuda:1')"
"tensor(83.4856, device='cuda:1')"
"tensor(69.7913, device='cuda:1')"
"tensor(52.0347, device='cuda:1')"
"tensor(33.0216, device='cuda:1')"
"tensor(25.4414, device='cuda:1')"
"tensor(48.5483, device='cuda:1')"
"tensor(45.5099, device='cuda:1')"
"tensor(47.4222, device='cuda:1')"
"tensor(44.5642, device='cuda:1')"
"tensor(80.0253, device='cuda:1')"
"tensor(31.7976, device='cuda:1')"
"tensor(63.2733, device='cuda:1')"
"tensor(75.2689, device='cuda:1')"
"tensor(39.8813, device='cuda:1')"
